lens,pdf_path,pdf_name,page_number,sentence_index,sentence,event_type,outcome,confidence,context_strength,source_weight,tags,entities,error
compliance,cache/rss/8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,1,17,"Deficiencies in lysosomal enzymes or components of the lysosomal transport machinery lead to lysosomal storage disorders, which are characterized by the accumulation of undegraded substrates due to impaired lysosomal function.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,2,12,"In Drosophila, however, SREBP translocation from the ER to the Golgi is regulated by fatty acid palmitate rather than sterols4.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,2,21,"Mechanistically, fatty acid derived from de novo lipogenesis is used for Arf1 myristoylation.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,2,22,"Myristoylated Arf1 facilitates retrograde vesicle trafficking from the Golgi to the ER, thereby maintaining the homeostatic bidirectional flux required for efficient ER export of lysosomal enzymes.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,3,17,"Fatty acids regulate CTSL transport through protein myristoylation Next, we investigated the mechanism by which the transcription factor SREBP regulates lysosomal enzyme transport.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,3,19,De novo lipogenesis is a metabolic process through which fatty acids are synthesized from carbohydrates.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,8e3997397511d4e3ece990a19af62086444a88ca4d09dcd6b36cf1c5f9f6a8ee.pdf,3,22,"In the final step, fatty acid synthase (FASN1) catalyzes successive condensation reactions, utilizing malonyl-CoA as a two- carbon donor and acetyl-CoA as a primer, ultimately generating long-chain fatty acids (Figure 2A).",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9054d668b171500bd0c850a799c44ecef78a0935ec3398186e5a93d1ceb1ef01.pdf,9054d668b171500bd0c850a799c44ecef78a0935ec3398186e5a93d1ceb1ef01.pdf,2,10,"Wild strains isolated from the environment showed variability in the increase in 29 apoptosis, levels of fertility, and measurements of progeny fitness observed.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9054d668b171500bd0c850a799c44ecef78a0935ec3398186e5a93d1ceb1ef01.pdf,9054d668b171500bd0c850a799c44ecef78a0935ec3398186e5a93d1ceb1ef01.pdf,3,8,"The 46 continued increase in surface temperatures due to climate change will affect the reproductive 47 capacity of a breadth of organisms, making it imperative to identify mechanisms that contribute 48 to the sustained production of healthy progeny during stress.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/90fa3111f22b6ad0609680b426f07b17.pdf,90fa3111f22b6ad0609680b426f07b17.pdf,1,10,"Interestingly, we find exact compact localized eigenstates and extensive degeneracies in the many-body eigenstates of this emergentdimermodel.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/90fa3111f22b6ad0609680b426f07b17.pdf,90fa3111f22b6ad0609680b426f07b17.pdf,1,11,"Ourresultsestablishadisorder-freemechanismforinteraction- drivenlocalization,inwhichstrongpairingcollapsesthekineticenergyofCooperpairs.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/90fa3111f22b6ad0609680b426f07b17.pdf,90fa3111f22b6ad0609680b426f07b17.pdf,3,10,"Complementarytothestandardloreinflatbandsuperconductivity thatpairsareabletodelocalizeandgainsuperfluidstiffnessfromthequantumgeometryofflat bandwavefunctions,herewefindthatinthelimitofstrongcoupling,itisthesamenon-trivial wavefunctions,nowoflocalCooperpairs,thatleadtoperfectlocalizationandzerosuperfluid stiffnessintheleadingorderofstrong-couplingexpansions.",code_compliance,neutral,low,weak,0.9,"[""code_compliance""]",[],
compliance,cache/rss/92bf24c5b4019a29b716194f6857db8e.pdf,92bf24c5b4019a29b716194f6857db8e.pdf,2,20,"Experience Module: The Experience Module is simulatedbytakingasceneinUnity,scalingittodifferent distances (central jug: 25cm to 2.5m), and calculating theangulardisparityfromfixation(centraljug)forallthe",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,1,17,"Here, sat we find that treatment of TAZ knockout cells with exogenous saturated fatty acids causes accumulation of CL and loss of IMM structure despite only minimal changes in MLCL sat composition.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,2,13,"Dysregulation of CL acyl chain composition has been observed in numerous disorders (23), including Barth syndrome (BTHS).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,2,14,"BTHS is a well characterized X-linked disorder that occurs upon mutations in TAZ, where patients present with dilated cardiomyopathy, skeletal myopathy as well as neutropenia (24–27).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,2,19,"In addition, MLCL has been shown to form altered peroxidase complexes with cytochrome c, contributing to increased oxidation of CL and other polyunsaturated fatty acids (37).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,2,23,"The phospholipase A inhibitor bromoenol lactone (BEL) has been shown 2 to restore the MLCL:CL ratio in some cellular models of BTHS, but it did not restore respiratory capacity (17, 43), suggesting that MLCL may not be the only molecular driver of mitochondrial dysfunction in BTHS.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,3,5,"In yeast, accumulation of CL sat sat due to loss of the CL phospholipase A Cld1p causes loss of respiratory capacity and IMM 2 structure when cells produce higher levels of saturated fatty acids due to oxygen limitation (44).",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,3,6,"These studies suggest that an underlying function of the remodeling pathway would be to buffer CL’s acyl chain composition (CL levels) against changes in the cellular fatty acid pool, which sat can vary from diet and metabolic changes (45).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,3,8,"Here we show that fatty acid supplementation in a BTHS cellular model primarily acts to alter levels of CL , likely by acting on CL precursor phospholipids.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,3,9,"We observed that TAZ-KO sat C2C12 cells fed with palmitic (Palm), but not oleic acid (OA), accumulate CL independently of sat changes in MLCL abundance, which corresponds to a loss of IMM structure, properties, and respiratory capacity.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,9600938981aa946224715e950717cdbcb99af433bffa589627ec38d427148246.pdf,3,14,"Isolated hearts from Taz-cKO mice exhibit major increases in MLCL, as well as accumulation of more saturated MLCL species such as 52:2 (Figure 1C) (46).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9777f4ee66531259e65be405dc53db1a.pdf,9777f4ee66531259e65be405dc53db1a.pdf,2,10,"Convergence of the mean squared error of the inferred force field, obtained using ULI (circles) and with the previous standard approach[13,14,25,27](squares).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/9777f4ee66531259e65be405dc53db1a.pdf,9777f4ee66531259e65be405dc53db1a.pdf,2,12,"E.Inferredfrictioncoefficient b b γ divided by the exact one as a function of the sampling time interval ∆t, comparing the previous standard approach to ULI.",code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/9777f4ee66531259e65be405dc53db1a.pdf,9777f4ee66531259e65be405dc53db1a.pdf,3,2,"Specifically, while the bias µα ⟨ µ α ⟩− 6 µν vν α becomes dominant at an error magnitude η σ∆t3/2 (cid:68) (cid:69) | | ∼ The presence of the derivati(cid:99)ve of a basis function in the inthestandardestimators, thebias-correctedestimators estimatorhighlightstheimportanceofprojectingthedy- only fail when the measurement error becomes compara- namicsofunderdampedsystemsontoasetofsmooth ba- ble to the displacement in a single time-step, η v∆t | | ∼ sis functions, in contrast to the traditional approach of (Fig.1J)[28].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/995581721f7cef643822373569859fc4.pdf,995581721f7cef643822373569859fc4.pdf,3,4,"As a result, standard evaluation metrics, typically Pearson’s or Spearman’s correlation between predicted and recorded time-series, underestimating model performance.",code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/995581721f7cef643822373569859fc4.pdf,995581721f7cef643822373569859fc4.pdf,3,21,"Real datasets were standardised and processed in a consistent manner, combining publicly available dataset with new unpublished data.",code_compliance,neutral,low,weak,0.9,"[""code_compliance""]",[],
compliance,cache/rss/99fb01f4403fd764800d73e8d8a71468.pdf,99fb01f4403fd764800d73e8d8a71468.pdf,1,1,"Continual Learning for fMRI-Based Brain Disorder Diagnosis via Functional Connectivity Matrices Generative Replay QianyuChen† ShujianYu‡,§ †NanyangTechnologicalUniversity ‡VUAmsterdam;§UiTTheArcticUniversityofNorway CHEN1981@e.ntu.edu.sg yusj9011@gmail.com Abstract Functionalmagneticresonanceimaging(fMRI)iswidelyusedforstudyingand diagnosingbraindisorders,withfunctionalconnectivity(FC)matricesproviding powerful representations of large-scale neural interactions.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/99fb01f4403fd764800d73e8d8a71468.pdf,99fb01f4403fd764800d73e8d8a71468.pdf,1,8,"Experimentsonmulti-site datasets for major depressive disorder (MDD), schizophrenia (SZ), and autism spectrumdisorder(ASD)showthattheproposedgenerativemodelenhancesdata augmentationquality,andtheoverallcontinuallearningframeworksubstantially outperformsexistingmethodsinmitigatingcatastrophicforgetting.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/99fb01f4403fd764800d73e8d8a71468.pdf,99fb01f4403fd764800d73e8d8a71468.pdf,1,13,"FC matrices, combined with graph-basedmodelingtechniques[8,16],havebeenwidelyemployedforbraindisorderdiagnosis.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/99fb01f4403fd764800d73e8d8a71468.pdf,99fb01f4403fd764800d73e8d8a71468.pdf,2,3,"Inhealthcare,however,experiencereplayisoften constrainedbyprivacyregulationsthatprohibitsharingrawpatientdataacrossinstitutions[5,7,12].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/99fb01f4403fd764800d73e8d8a71468.pdf,99fb01f4403fd764800d73e8d8a71468.pdf,2,19,"Parameter-isolation methods allocate task-specific model capacity to reduceinterferenceandforgetting[28,34,46].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/99fb01f4403fd764800d73e8d8a71468.pdf,99fb01f4403fd764800d73e8d8a71468.pdf,3,8,"Foreachsubject,wepreprocesstherawrs-fMRIscansfollowingstandardneuroimagingprotocols.",code_compliance,neutral,low,weak,0.9,"[""code_compliance""]",[],
compliance,cache/rss/9c900132e5178b13dbc30cdd913b6813.pdf,9c900132e5178b13dbc30cdd913b6813.pdf,1,8,"Standardgradient-basedsaliencyfromneuralmodelsranksgenesbytheir gradientmagnitude,butthissignalreflectswhatthemodellearnedtouse,notbiologicalcausality.",code_compliance,neutral,low,weak,0.9,"[""code_compliance""]",[],
compliance,cache/rss/9c900132e5178b13dbc30cdd913b6813.pdf,9c900132e5178b13dbc30cdd913b6813.pdf,3,16,"Method Genes Accuracy F1 AUC B1 Variancebaseline 5,000 0.8785 0.8941 0.903 B2 Mambasaliencyonly(noLLM) 50 0.7247 0.7813 0.832 B3 Mamba+LLMstructuredCoT 17 0.8907 0.9033 0.927 ThecomparisonbetweenB1,B2,andB3revealsanon-monotonicrelationshipbetweengenecount andperformance.B2(50genes,noreasoning)performsworsethanB1(5,000genes)byAUC−0.071: saliencybyitselfsurfacesconfoundersthatincreasein-samplefitbuthurtgeneralisation.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/9d4253e03cd3e5037aae276003c554a57b6d38edc16bde989426da0766c910a0.pdf,9d4253e03cd3e5037aae276003c554a57b6d38edc16bde989426da0766c910a0.pdf,3,11,"Compared with 37°C, cool‑adapted adipocytes use less glucose and instead rely more heavily on pyruvate, glutamine, and fatty acids as energy substrates, accompanied by enhanced lipid turnover and improved mitochondrial function, including increased mitochondrial content and higher respiratory capacity [5].",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a236d3dc7e68a998d25cc6047ae5a939.pdf,a236d3dc7e68a998d25cc6047ae5a939.pdf,,,,ERROR,,,,,[],[],PdfminerException: No /Root object! - Is this really a PDF?
compliance,cache/rss/a44dd10b5c080f4a589bacc46fcde769.pdf,a44dd10b5c080f4a589bacc46fcde769.pdf,2,2,"Electrode r engineering—such as replacing TiN with Nb, Ru, or RuO₂—has been shown to increase 2P in thin r HZO films (e.g., 2P reaching ~ 20 μC/cm² with Ru7 and ~ 50 μC/cm² with Nb8).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a44dd10b5c080f4a589bacc46fcde769.pdf,a44dd10b5c080f4a589bacc46fcde769.pdf,2,3,"Epitaxial oxide r electrodes (e.g., SrRuO₃, LaNiO₃) further stabilize the ferroelectric O-phase and yield robust 2P r ~ 45 μC/cm².9 Beyond electrode materials optimization, process-level strategies have been employed to enhance 2P by refining ferroelectric film deposition methods,10 implementing interface r engineering,11-14 preconditioning electrodes,14-16 adjusting process compositions,17-18 and optimizing annealing conditions.4, 19 Interfacial and seed-layer engineering—such as the insertion of ultrathin ZrO₂/TiO₂ interlayers—can effectively enhance ferroelectricity.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a44dd10b5c080f4a589bacc46fcde769.pdf,a44dd10b5c080f4a589bacc46fcde769.pdf,3,2,"Both the TiN electrode and HZO ferroelectric layer are kept ultrathin (~10 nm) to optimize interfacial stress and further suppress roughness, thereby enhancing the reliability of the multi- layer stack.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a826780f36e3bf0d75e8312ffcffafd2.pdf,a826780f36e3bf0d75e8312ffcffafd2.pdf,3,6,Theremainderofthisworkisorganizedasfollows.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a969862b646ac57cadf0701326bec709.pdf,a969862b646ac57cadf0701326bec709.pdf,1,9,"Structural and electrical characterizations reveal that the machining width and depth are not limited by the optical spot size but are governed by the anisotropic thermal conductivity of Bi-2212, consistent with a thermally dominated laser ablation process.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a969862b646ac57cadf0701326bec709.pdf,a969862b646ac57cadf0701326bec709.pdf,2,2,"Although laboratory‑scale sources based on large accelerator facilities or femtosecond laser systems provide high performance, their size, complexity, and cost hinder practical deployment.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a969862b646ac57cadf0701326bec709.pdf,a969862b646ac57cadf0701326bec709.pdf,2,4,"Josephson plasma emitters (JPEs) based on layered cuprate superconductors offer a fundamentally different approach to solid‑state terahertz generation.7,8 In highly anisotropic cuprates such as Bi Sr CaCu O (Bi-2212), intrinsic 2 2 2 8+δ Josephson junctions (IJJs) are naturally formed by the atomic‑scale stacking of superconducting and insulating layers,9,10 enabling low‑loss Josephson plasma oscillations over a broad frequency range from approximately 100 GHz to several THz.11 Owing to the Josephson effect, the oscillation frequency can be continuously tuned by the applied bias voltage,12– 14 in contrast to semiconductor‑based terahertz sources whose emission frequency is typically fixed by cavity dimensions or quantum‑well structures.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a969862b646ac57cadf0701326bec709.pdf,a969862b646ac57cadf0701326bec709.pdf,2,8,"Wet‑etching approaches reduce processing complexity24,25 but require lithographic masking, provide limited dimensional accuracy at tens‑of‑micrometers scales, and are inherently isotropic, restricting three‑dimensional mesa design.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a969862b646ac57cadf0701326bec709.pdf,a969862b646ac57cadf0701326bec709.pdf,3,9,"Previous studies on YBa Cu O (YBCO) superconductors have shown that electrode materials can 2 3 7 affect interfacial properties through oxidation and oxygen deficiency,27–29 but systematic comparisons for Bi‑2212‑based JPEs have been lacking.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a969862b646ac57cadf0701326bec709.pdf,a969862b646ac57cadf0701326bec709.pdf,3,24,"In the final step (a‑3), the top bias electrode was formed by wire bonding a 20‑µm‑diameter Au wire onto the isolated mesa, while the surrounding crystal base served as the ground electrode.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/a969862b646ac57cadf0701326bec709.pdf,a969862b646ac57cadf0701326bec709.pdf,3,26,The fabricated JPE chips were mounted in a compact sample package using a phosphor‑bronze clamp to ensure good thermal contact with the heat bath.30 Subsequent electrical and terahertz emission measurements were carried out using a closed‑cycle cryostat and standard bolometric detection.,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,1,1,"Separating Intrinsic and Domain-Mediated Anomalous Hall Conductivity in Co Sn S via Contact Engineering 3 2 2 Eddy Divin Kenvo Songwa,1 Shaday Jesus Nobosse Nguemeta,1 Hodaya Gabber,1 Renana Aharonof,1 and Dima Cheskis1 PhysicsDepartment,ArielUniversity (*Electronicmail:dimach@ariel.ac.il) (Dated:17April2026) DecouplingtheglobalBerry-curvaturecontributiontotheanomalousHallconductivity(AHC)fromlocaldomain-and texture-relatedcontributionsinbulkferromagneticWeylsemimetalsisdifficultinstandardmeasurements.Weaddress thisina ∼670µm-thickCo Sn S singlecrystalusingacontactarchitecturethatpromotesdepth-distributedcurrent 3 2 2 flow.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,1,2,"We find that the AHC depends on the field-enforced domain state: above ∼0.3 T, a single- or few-domain configuration reveals a momentum-space intrinsic Berry-curvature response, with a crossover near ∼125 K driven byrapidmagnetizationdecreaseandreducedmagneticanisotropy.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,1,11,"Along the easy c-axis, strong SOC- romagnetismbreakstime-reversalsymmetry(TRSB)5, while induced anisotropy stabilizes a collinear itinerant ferromag- spin–orbitcoupling (SOC) generates topologicallyprotected netic (FM) state that defines the dominant Berry-curvature Weyl points6,7 thatact as Berry-curvaturemonopolesin mo- chirality, whereas the ab-plane magnetism is considerably mentumspace5,8,9.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,1,16,"(1) xy h i i sistently, neutron diffraction measurements36 found no evi- i dence of long-rangein-plane AFM order, a result that is in- Here,e istheelectroncharge,hisPlanck’sconstant,χ = herentlydifficulttoobtainbystandarddiffractiontechniques i ±1isthechiralityoftheithWeylnodepair,and∆k isthecor- because the relevant magnetic reflections coincide with nu- i respondingnodeseparationinmomentumspace.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,2,8,"oppositelymagnetizeddomains,whilethefieldrequiredtore- store a single-domain state exhibits a pronouncedmaximum withstrongout-of-planeanisotropyinCo Sn S .",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
