pdf_name,page,sentence,lens,event_type,outcome,confidence,context_strength,source_weight,tags,entities
CDVERSION-physics.pdf,69,"( R si + R f + R se ) [m] with: w - total thickness of the outer wall containing all layers, m λ – thermal conductivity coefficient of the soil, W/(m.K) The values corresponding to the actual site, averaged over a depth corresponding to the width of the building and corresponding to the normal moisture content; when we know the kind of soil or soil type determines the values used in the following table, in other cases it is used λ = 2,0 W/(m.K).",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""wall"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,70,"Building Physics – Module 1 Table - Heat-air-moisture properties of soil Thermal conductivity Category Specification λ (W/(m.K)) 1 clay or loam 1,5 2 sand or gravel 2,0 3 homogeneous rock 3,5 R – thermal resistance of any insulating layers above, below and within the construction of floor f including the wear layer.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""floor"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,74,"Building Physics – Module 1 v - the main wind speed of 10 m above ground, m/s ε - area of vent.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""wind"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,74,"slots covering the circumference of the floor , m2/ m f - shielding factor of wind, ( 0,02 = protected position, 0,05 = unprotected position, w 0,1 = very unfavorable position) U – thermal transmittance for heat flow of floor above grade, W/(m2.K), if crawlspace is ventilated g and below the grade “z“ for z ≤ 0,5 m 2.λ π .B´  U = .ln +1 [W/(m2.K)] g π .B´+ d  d  g  g  for z > 0,5 m z.P.U U = U + bw [W/(m2.K)] g bf A U - equivalent thermal transmittance of floors in contact with soil, W/(m2.K) depending on the bf thermal insulation of the basement floor - for non-insulated or softly insulated floors, if d t + 0,5.z < B´ 2.λ  π .B´  U bf = π .B´+ d + 0,5.z .ln   d + 0,5.z +1    [W/(m2.K)] t t - for well-insulated floors, if d t + 0,5.z ≥ B´ λ U = [W/(m2.K)] bf 0,457.B´+ d + 0,5.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""wind"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""floor"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,76,"Introduction This part of building physics, thermal construction techniques will be given a description ζ of heat and moisture flow, the movement of matter (air) - on the basis of temperature, humidity, pressure and their changes.",climate,climate_resilience,negative,low,weak,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,95,"Building Physics – Module 1 winter summer heat flux diffusion flux air mass transfer exfiltration infiltration difference of quantities Fig.29 Heat, diffusion and mass flow of air through the envelope in winter and summer differential pressure „∆p θ “ pressure differential „∆p v “ caused by gravity caused by wind ∆p θ = h .",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""wind"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,100,"Summary Σ This part of building physics, construction techniques, the heat given to the description of heat and moisture flow, the movement of matter (air) - on the basis of temperature, humidity, pressure and changes in multidirectional spread the heat and moisture in building structures and their elements.",climate,climate_resilience,negative,low,weak,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,103,"Gross energy demand for heating Gross energy demand for heating „Q“– depends on heat-air-moisture performances at entire building level and heating system (= necessary heat generated in the production, distribution and supply, but is not directly useful in providing thermal comfort environment), which provides thermal comfort when the activity in the interior of the building.",climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""heating"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,105,Building Physics – Module 1 Net energy demand for heating “Q “ depends on heat-air-moisture properties at building and building h envelope level.,climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""heating"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,105,The purpose of net energy demand for heating calculation is ♦ To compare the variants of thermal protection of buildings and then make the optimal choice of heat- air-moisture material properties ♦ To map out the current level of heat-air-moisture buildings´ performance ♦ To explain possible measures to improve the thermal protection in the reconstruction of existing buildings ♦ To assess the heat-air-moisture performance at building level with required standard values.,climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""heating"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,115,the heat-air-moisture at building envelope level c.,climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""building envelope"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,115,Outdoor weathering (cid:1) Increasing air temperatures is caused by solar radiation - the intensity of global solar radiation I = I + I [ W.m2 ] g P D (cid:1) The surfaces of various building envelope absorb solar energy and due to the orientation ⇒ coefficient of absorption of solar radiation “α“ (cid:1) I absorption is influenced by air flow around a surface and air humidity and moisture in material.,climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""building envelope"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,115,Building overheating analysis Building overheating depends on heat-air-moisture performances at building envelope level ♦ Thermal storage ♦ Thermal inertia 115,climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""building envelope"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,122,Explain the basic criteria for evaluation of structures in terms of heat-air- moisture performance.,climate,climate_resilience,negative,low,weak,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,122,The conclusion of this chapter is basic conditions that are imposed on the building design in terms of heat-air-moisture performance in the evaluation of net energy demand for heating buildings.,climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""heating"", ""entity_variant"": ""system"", ""role"": ""context""}]"
d72f198adc9a2aa9570731d3cf420c5ed9d580d034986ba17a9f304b227ca5f3.pdf,4,81 Microtubules are strong candidates to provide this missing mechanical resilience.,climate,climate_resilience,neutral,med,moderate,0.90,climate_resilience|construction_climate_interaction,"[{""entity_type"": ""resilience_term"", ""entity_name"": ""resilience"", ""entity_variant"": ""concept"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""mechanical"", ""entity_variant"": ""system"", ""role"": ""context""}]"
f3ef9e52833931b536670d3d7d70ff5c.pdf,6,"Nevertheless, building transcriptomics-based machine learning model with robust domain adaptation is challenging.",climate,climate_resilience,neutral,low,weak,0.90,climate_resilience,"[{""entity_type"": ""resilience_term"", ""entity_name"": ""adaptation"", ""entity_variant"": ""concept"", ""role"": ""context""}]"
sic1bldgphysics.pdf,4,"5.2.2 U-value and thermal resistance The thermal characteristics of building materials and components (the combination of different materials to form a wall, a roof, etc.) are needed for various applications: · for calculating the thermal insulation level of buildings and the normalised energy demand; · for predicting the thermal comfort in summer and winter time; · for evaluating the risk of condensation and mould growth problems.",climate,climate_resilience,neutral,med,moderate,0.90,climate_resilience|construction_climate_interaction,"[{""entity_type"": ""resilience_term"", ""entity_name"": ""risk"", ""entity_variant"": ""concept"", ""role"": ""context""}, {""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""roof"", ""entity_variant"": ""system"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""wall"", ""entity_variant"": ""system"", ""role"": ""context""}]"
