event_id,event_type,stage,confidence_original,evidence_snippet,science_research_v1_score,biohacking_curiosity_v1_score
1d494b210e5128a0,manufacturing_constraint,clinical,med,Blinding The collection and processing of biomarkers were performed blindly for clinical diagnosis.,+2.0,+1.0
9a5ae92e4164caf7,decision_point,in_vitro,med,Materials & experimental systems Methods n/a Involved in the study n/a Involved in the study Antibodies ChIP-seq Eukaryotic cell lines Flow cytometry Palaeontology and archaeology MRI-based neuroimagi,+2.0,-1.0
173d2a0e8c698838,regulatory_risk,unknown,low,Permission to republish or repurpose articles or portions of articles can be obtained by following the guidelines here.,+0.0,+0.0
57619a7c2e2ea4a4,manufacturing_constraint,in_vivo,low,"Here, we discuss the cellular and molecular apticplasticityrequiresatractableexperimental processesthatarealteredwhenaneuronrespondstoexternalstimuli,andhowthesealterations modelsystem.Ideally,suchamo",+0.0,+0.0
984f617f1a2ada9d,efficacy_result,in_vivo,low,lations.Awell-studiedmodelsystemforstudying plasticityintheadultvertebratenervoussystem Thecircuitryofthehumanbrainiscom- processesthatundergoactivity-dependentmod- istherodenthippocampus(Fig.1).Criti,-4.0,+0.0
9700ad0620e86d12,manufacturing_constraint,unknown,med,"Studies of synaptic plasticity have begun to Record detail the molecular mechanisms that underlie thesesynapticchanges.Thisresearchhasexam- Stimulate inedavarietyofcellbiologicalprocesses,in- cludings",+3.0,-1.0
bb421031aec2a73b,manufacturing_constraint,in_vivo,med,"forweeks,preservingmanyaspects Fig.2.Theultrastructureofthesynapse.Neuronscommunicate Activation of postsynaptic kinases in the oftheirarchitecture.Finally,hippo- withoneanotheratchemicalsynapses.(A)E",+0.0,+0.0
4348886cd35cd5e6,method_evaluation,unknown,low,ualneuronsandsynapses.Thede- 8.5-mm-longdendrite(yellow)withthePSDslabeledinred.Note Theincreaseincalciumactivatesmultipledown- velopmentofgeneticallymodified thevariationinspineandPSDsizeandshape.Sca,+0.0,+0.0
f6f667d3b2c9c4ea,efficacy_result,unknown,med,"For synaptic vesicles to become duringLTPandLTD(18).PKMzissufficient docking,priming,fusion,andrecycling.Although fusion competent, they must undergo docking andnecessaryforLTPmaintenanceandforthe eac",+0.0,+0.0
03c63738d6e08c25,efficacy_result,unknown,low,Activity-dependent modulation of post- Thepopulationofsynapticvesicleswithinapre- The Rab3-interacting molecule (RIM) family synapticglutamatereceptors.Themainexcitatory synapticterminalexistinthreest,+0.0,+0.0
3590eafda7720bf7,method_evaluation,unknown,med,"Increased conductance the plasma membrane to PSDs, where the mo- hydroxy-5-methyl-4-isoxazolepropionic acid throughAMPARsisresponsiblefortheincrease bilityofthereceptorsisgreatlyreduced.During (AMPA) ",+0.0,+0.0
fa947dfa59b5a117,method_evaluation,unknown,med,"Both are ligand-gated ion channels and Given the importance of AMPARs in de- mediated,dynamin-dependentendocytosis.After have unique properties thatsubservedifferent termining synaptic strength, much ",+3.0,+2.0
0dc259cf385f8641,method_evaluation,unknown,low,"AMPARs traffic constitutively to and from tein PSD-95, and this interaction is important AMPA-typeglutamatereceptors(AMPARs)are theplasmamembraneviarecycling endosomes for synaptic localization of AMP",+0.0,+0.0
8222f1138f8a973e,method_evaluation,unknown,med,"Within the plasma membrane, traf- triggers membrane fusion and exocytosis.",+0.0,+0.0
439e09ab8e5c87bd,efficacy_result,unknown,low,PSA-NCAM is (2).Postsynaptic:AMPAreceptortrafficking.Locallyandsomaticallysyn- increasedfollowingneuronalactivity(6).Lightningboltsindicateactivity- thesized AMPARs enter a pool of endosomes that unde,+0.0,+0.0
cb3815b68ec92f89,efficacy_result,unknown,med,"Activity-modified residues thatlocalizetothesynapticcleftincludemembers through4.Thecytoplasmictailsofeachsubunit continuetobediscovered,including,forexam- of the cadherin, integrin, and immunoglobuli",+0.0,+2.0
ef49b3da6dbd10e4,stability_issue,in_vivo,med,a network of cell adhesion molecules (CAMs) modelingandgrowth.TheratioofPSA-NCAM m7G Local Folded protein degradation 5 Ubiquitin AAAAAAAAAA 6 4 0 0 S S eEF2 UbUb UbUb Nascent polypeptide Proteasome 4,+0.0,+0.0
17fc1a87ccd3f91e,manufacturing_constraint,unknown,low,onefunctionofspontaneousrelease may be to Theendresultofmanyoftheprocesseswehave 28.,+0.0,+0.0
0b3f791e70985d06,manufacturing_constraint,unknown,low,electronmicroscopyimages;andallmembers plasticity.Byfocusingonmolecularprocesses 19.,+0.0,+2.0
2660be254046af9e,manufacturing_constraint,unknown,low,"TrainingProgram(NIHT32GM008042),andthe cificprocessesthataremodulatedbyexperience 21.",+0.0,+0.0
7b807267c4bf1395,manufacturing_constraint,in_vivo,low,"plasticityinthebrain.Plasticityreferstotheprocessofmodifying During16trials,flieslearntoavoidthelightedchamberthatis theconnectivitybetweenneuronsandneuronalcircuits.Impor- pairedwithanaversivestimulu",+0.0,+2.0
c440fd60037750fc,decision_point,unknown,med,"THIPInducesSleepinDrosophila (A)Csfemalesweremaintainedonvehicle(veh),10%ethanol(ETOH),40mMoftheGABA-BagonistSKF97541,20mMofthevesicularmonoaminetransporter inhibitorreserpine(res),or0.1mg/mloftheGABA",+0.0,+2.0
8b002745aa6df21e,decision_point,unknown,low,"(B)Short-termmemorywassignificantlyimpairedinSKF97541,reserpine,andETOH-fedCsfliesbutwasunchangedinfliesfedTHIP,ANOVAF[3,25]=27.6; p=4.21E(cid:1)8;*p<0.05modifiedBonferronitest,n=5–9flies/genotype.",+0.0,+0.0
1262b8f5b26190b2,decision_point,unknown,low,"(C)THIPincreasesquiescence(min/hr)inadose-dependentmannerinCsflies.Dataarepresentedassleepinmin/hr.Repeated-measuresANOVAsrevealsa significantdose(4)3hour(24)interaction(Cs:F(69,1265)=5.15,p=9.99E(cid",+2.0,+2.0
156823dbbcd1355b,manufacturing_constraint,unknown,low,"To answer training significantly reduced courtship yielding a significantly this question, we evaluated whether THIP-induced quiescent higher PI than vehicle-fed siblings (Figure 1I, white).",+0.0,+0.0
ecc92846da40115c,manufacturing_constraint,unknown,low,"(GABA-BR1,GABA-BR2,andGABA-BR3)[47,48].Wescreened Whileitisimportanttomeetthebehavioralcriteriaforsleep,it severalGAL4linesandfoundthatknockdownofLcch3andGrd isequallyimportanttodeterminewhetheraperio",+0.0,+2.0
efcf9d953aec6c55,decision_point,unknown,low,"However, increasing sessedfoodintakeduringsleepdeprivationbyplacingflieson sleep by placing flies on THIP for 4 hr immediately following blue dye to confirm that they continued to consume THIP.",+0.0,+2.0
8f1967c053dabc2d,decision_point,unknown,low,"InducingSleepinrutabagaMutantsRestoresShort-TermMemoryandLong-TermMemory (A)NoimprovementinSTMisobservedin3-to5-day-oldCs,w1118,Ore-R,ry506,orBerlinfliesmaintainedon0.1mg/mlofTHIPcomparedtovehicle-fed",+0.0,+2.0
7bddca8fd2a3a19c,decision_point,unknown,low,"(BandC)rut2080andrut1mutantsexhibitdeficitsinSTM(veh),whicharereversedfollowing48hrofsleepinducedbyTHIP(0.1T);mutantsmaintainedonTHIP butsleepdeprivedarelearningimpaired(0.1TSD)(n=>8/group).One-wayANO",+0.0,+4.0
634f85742fa2aa6d,decision_point,unknown,low,"(legendcontinuedonnextpage) CurrentBiology25,1270–1281,May18,2015ª2015ElsevierLtdAllrightsreserved 1273",+0.0,+0.0
d6bd4ea328f0aa12,decision_point,in_vivo,low,"SincerepeatedtrialsdonotimproveSTMinindividualrut2080flies, ToruleoutthepossibilitythattheimprovementinSTMwasnot weevaluatedSTMbeforeandaftersleepinductioninanindepen- relatedtosleep,weusedanalternate",+0.0,+2.0
7a09e310071d37c2,decision_point,unknown,low,"(I)RUdisruptsSTMinDaGsw/+>UAS-rutRNAi/+flies;maineffectforRU(F[1,28]=11.06;p=0.002).THIPrestoresSTMtoRU-fedDaGsw/+>UAS-rutRNAi/+flies (RU0.1T);maineffectforTHIP(F[1,28]=6.6;p=0.02);n=8flies/group,*p<0",+0.0,+0.0
d80e8f91b59fe34f,decision_point,unknown,low,"(J)STMimpairmentsarereversedinrut2080mutantsafter24hr,butnot12hr,ofTHIP-inducedsleep;one-wayANOVAF[3,29]=3.0;p=0.04;nR8flies/group, *p<0.05,modifiedBonferronitest.",+0.0,+2.0
44a924edd209b135,decision_point,unknown,low,"(K)rut2080mutantscontinuetoexhibitSTMfor48hrafterbeingremovedfromTHIP;one-wayANOVAF[3,33]=8.4;p=0.0002;nR8flies/group,*p<0.05, modifiedBonferronitest.",+0.0,+0.0
60cad5c3e55070f5,decision_point,unknown,low,"(L)rut2080;104y-GAL4/+>UAS-NaChBac/+andrut2080;;C5-GAL4/+>UAS-NaChBac/+linesdisplaynormalSTM;incontrast,performanceisimpairedinallparental controls;one-wayANOVAF =7.01;p=3.380E(cid:1)004,*p<0.05,n=8fl",+0.0,+2.0
3048ccd057ea4374,decision_point,in_vivo,low,"[4,33] (M)rut2080;104yGAL4/+>UAS-TrpA1/+fliesdisplaynormalSTMfollowingsleepinductionfor24hrat31(cid:3)Ccomparedtosiblingsmaintainedat25(cid:3)C;STMremains impairedinparentalcontrolsat25(cid:3)Cand31(c",+0.0,+2.0
a82518a9959925f3,decision_point,unknown,low,"(P)Placingrut2080;;dFabp/+at30(cid:3)Cincreasessleepcomparedtosiblingsmaintainedat20(cid:3)C,*p<0.05,ttest,n=15–16flies/condition.At20(cid:3)C,rut2080;;dFabp/+ exhibitSTMimpairments,whicharereversedwh",+0.0,+2.0
f188021cf011a4e0,decision_point,unknown,low,"InducingSleepindunceMutantsRestoresShort-TermMemoryandLong-TermMemory (A)dnc1mutantsexhibitdeficitsinSTM(veh),whicharereversedfollowing48hrofTHIP-inducedsleep(0.1T);mutantsmaintainedonTHIPbutsleepdepr",+0.0,+2.0
4df01abd7f251fe1,manufacturing_constraint,unknown,med,"(E)RU-fedDaGsw/+>UAS-dncRNAi/+fliesdisplayimpairedSTMthatisreversedby48hrofTHIP-inducedsleep(RU0.1T);vehicle-fedfliesonandoffTHIP(veh0.1T, veh)displaynormalSTM;A2(Vehicle,RU)32(Vehicle,THIP)ANOVAyield",+0.0,+2.0
e337da0ae4ca7f30,decision_point,unknown,low,"(F)dnc1;104y-GAL4/+>UAS-NaChBac/+anddnc1;;C5-GAL4/+>UAS-NaChBac/+linesdisplaynormalSTM;incontrast,performanceisimpairedinallparental controls;one-wayANOVAF[4,35]=8.75;p=5.26E(cid:1)05,*p<0.05,n=8flies",+0.0,+2.0
588873b63e54baec,decision_point,in_vivo,low,"(G)dnc1;104yGAL4/+>UAS-TrpA1/+fliesdisplaynormalSTMfollowingsleepinductionfor24hrat31(cid:3)Ccomparedtosiblingsmaintainedat25(cid:3)C;STMremains impairedinparentalcontrolsat25(cid:3)Cand31(cid:3)C,mai",+0.0,+2.0
ed5a229ef4ef7693,manufacturing_constraint,unknown,med,"(I)Whendnc1;;dFabp/+fliesaremaintainedat20(cid:3)C,theydisplayimpairmentsinSTM;theseimpairmentsarereversedwhensleepisincreasedfor2daysby placingthefliesat30(cid:3)C.Importantly,noimprovementsinSTMareo",+0.0,+2.0
400da8d265a064b8,decision_point,unknown,low,"[2,30] (J)STMimpairmentsarereversedindnc1mutantsafter12hrofTHIP-inducedsleep;one-wayANOVAF =5.99;p=0.002;nR8flies/group,*p<0.05,n=8 [3,30] flies/groupmodifiedBonferronitest.",+0.0,+2.0
8cbbdd07891d43e6,decision_point,unknown,low,"(K)dnc1mutantscontinuetoexhibitSTMfor24hrafterbeingremovedfromTHIP;one-wayANOVAF =5.06;p=0.003;nR8flies/group,*p<0.05,modified [3,30] Bonferronitest.",+0.0,+0.0
9dab870a26f3efe1,decision_point,unknown,low,"A one-way ANOVAforgenotype:F =76.2;p=7.24E(cid:1)15, [2,43] *p<0.05modifiedBonferronitest,n=15–16flies/ group.",+0.0,+0.0
5736e6c1ceb4799a,decision_point,unknown,low,(C) THIP does not restore STM to rut2080;104y/+>UAS-Kir2.1/+fliesbutreturnsSTM tonormalinparentalcontrolsthatincreasetheir sleep.A3(genotype)32(drug)ANOVArevealed differential responses to THIP: F = 1,+0.0,+2.0
bdb50edacbcf2ae5,decision_point,unknown,low,"avalidatedRNAilineandtheGeneSwitchsystem[61].Asseenin Thus, THIP does not restore memory independently from its Figure4G,RU-fedDaGSw/+>UAS-aruRNAi/+fliesdisplayedSTM effectsonsleep.",+0.0,+2.0
82160e75fd6d8748,manufacturing_constraint,unknown,low,"2.Stickgold,R.,andWalker,M.P.(2013).Sleep-dependentmemorytriage: Theabilitytoenhancesleepusingthreeindependentresearch evolvinggeneralizationthroughselectiveprocessing.Nat.Neurosci.16, 139–145.",+0.0,+2.0
53fba873feb27acf,manufacturing_constraint,unknown,med,"Attention-like processes 34.Vienne, J., Lecciso, G., Constantinescu, I., Schwartz, S., Franken, P., underlying optomotor performance in a Drosophila choice maze.",+0.0,+2.0
e6dee9260f5531f5,regulatory_risk,unknown,low,"Abnormal courtship conditioning in males mutantfor the RI regulatory 35.Seugnet,L.,Suzuki,Y.,Vine,L.,Gottschalk,L.,andShaw,P.J.(2008).D1 subunitofDrosophilaproteinkinaseA.J.Neurogenet.13,105–118.",+0.0,+0.0
a80dc6856a2c84fd,decision_point,in_vivo,med,"1,4-butanediol into gamma-hydroxybutyric acid in vivo.",+3.0,+0.0
86647bea3e9053b3,regulatory_risk,unknown,low,"L.,Duntley,S.P.,andShaw,P.J.(2009).Identifyingsleepregulatorygenes 25.",+0.0,+2.0
a2df7bc0e49db0b6,manufacturing_constraint,in_vivo,med,"Fragile X syndrome (FXS) is an inheritable neuropsychological disease caused by expansion of the CGG trinucleotide repeat affectingthefmr1geneonXchromosome,resultinginsilenceofthefmr1geneandfailedexpr",+0.0,+0.0
ca3dd502a23cb06a,efficacy_result,unknown,med,"[7].Thehypofunctionofprefrontalcortexandanteriorcin- In FXS individuals, compared to attention deficits and gulatecortexsupportsthetop-downcontrolmechanismsof hyperactivitywhichwerecommoninchildhoodbu",+3.0,+0.0
3a832fe101bec298,manufacturing_constraint,unknown,low,"Together, the coordinatelyworktopromotetheanxietyprocessinFXSand loss of FMRP may participate in cortical LTP deficits via emphasizedtheselectiveandmonolithicmodulationmodel AMPAreceptorsinternalizati",+0.0,+0.0
1326ebd424a93447,manufacturing_constraint,in_vivo,low,"Also, the defect in spine maturation and pruning Plasticityisconsideredasacriticalprocessinpain,learning, iscorrelatedtodysfunctionofneuralcircuitsanddeficitsof memory,emotion,cognition,and so on [11,",+0.0,+2.0
9b0746a6760406e1,manufacturing_constraint,in_vivo,low,"Substantial synapticplasticity[16].Ontheotherhand,deficitsofsynaptic evidences have demonstrated that structural changes coor- plasticity as a chronic process contribute to dysgenesis of dinated with ",+0.0,+0.0
90d114e1501f6c8c,decision_point,unknown,med,"Thus, the AMPA receptor internalization, in which LTP and LTD are reciprocally modified by spine theinheritablerescueofmGluR-LTD,andtherescueofthe density and morphology in fmr1-knockout (KO) mice [13",+0.0,+0.0
1e70dbd286991da3,manufacturing_constraint,unknown,low,"In brief, dendritic spine dysgenesis and defects in spinemorphologyorneuralcircuitsissignificantlyinvolved synapticplasticitypromoteeachotherinastructure-function intheprocessofanxietyinFXS[16,17].",+0.0,+0.0
08d235f8e94033a4,manufacturing_constraint,unknown,med,And it Attribute to Anxiety Process in FXS.,+0.0,+0.0
74082b0c286dd590,decision_point,unknown,med,"Furthermore, FMRP ofGroupImGluRinduceslocalmRNAtranslation,resulting induced by activation of mGluR5 could be the common in novel protein synthesis that subsequently enhances the",+0.0,+0.0
d0e2fdf060654d09,decision_point,in_vivo,low,"of early developmental alterations in GABAergic system Moreover, the mGluR theory has directed research towards in FXS would be reckoned as the crucial insight into the preclinical mechanisms underlyi",+0.0,+0.0
6d91bbc891ba4f7d,efficacy_result,unknown,med,"Furthermore, in Fromthefurtherintracellularperspective,thephospho- mature neurons, the ionotropic GABAA receptors mediate rylationofFMRPinfluencesthetranslationoftargetmRNAs postsynaptic hyperpolariza",+0.0,+0.0
1bbb51efca25b0ac,decision_point,unknown,low,"However, no analogy is function and satisfying effects were obtained in a phase 2 reported to compare the relationship between NMDA and trial [42, 82].",+0.0,+0.0
350b57e227b8f1c5,decision_point,unknown,med,"Subsequently, mTOR interacts with Raptor, which binds both 4E-BP and S6K.",+0.0,+0.0
b491c401cb3997ca,efficacy_result,unknown,med,NeuralPlasticity 7 2+ Restrained Ca influx GABA Glu CB1R Inhibit GABA release Activation of mGluR5 GABA B receptor mGluR5 GABA A receptor eCB Mobilization of endocannabinoid (eCB) 2+ Ca influx Figure2,+3.0,+0.0
a6814bce8e5fe393,manufacturing_constraint,in_vivo,low,"Here we would like Consideringtheprimaryandsecondaryprocedures,the to illustrate this problem involving receptors and cascade processshouldbeexaminedatdifferenttimesofthenucleus signalingsides.",+0.0,+0.0
a96adde579594f57,efficacy_result,unknown,med,"However,therealsoexistcontradictoryandpromisingfields And along anxiety process, a very close structure-function toexplore: relationship exists between spines and neuronal activity: (1)While further d",+0.0,+0.0
7cf230b7dc419d4b,efficacy_result,unknown,med,"anxiety process were relatively lacking in FXS, a Fromthemorphologyandstructuralperspectives,increased potential entry point to it is the BDNF-TrkB sig- density of longer immature spines may induce th",+0.0,+0.0
343096ae356f0a38,manufacturing_constraint,unknown,low,"Specifically, this dysregulation of processes involves",+0.0,+0.0
4bdd889ff1898c7e,manufacturing_constraint,unknown,med,"CompetingInterests [12] J.HorlemannandW.Zieglga¨nsberger,“Painprocessing,pain memoryandqualityofsleep,”DeutscheMedizinischeWochen- Theauthorsdeclarethattheyhavenocompetinginterests.",+0.0,+2.0
b2326b7e771881b5,decision_point,clinical,low,"[4] A.GallagherandB.Hallahan,“FragileX-associateddisorders:a clinicaloverview,”JournalofNeurology,vol.259,no.3,pp.401– [20] R.",+0.0,+0.0
ad3e55c1567ce853,decision_point,clinical,low,"perspective,”TheJournalofClinicalPsychiatry,vol.70,no.6,pp.",+0.0,+0.0
fb5fad32f0dc3c0f,decision_point,in_vivo,low,"Liu et al., “Reduced paralimbic system mitralcelldendriticpruningabnormalitiesinamousemodelof graymattervolumeinschizophrenia:correlationswithclinical theFragile-Xmentalretardationsyndrome:furthersupp",+0.0,+0.0
6773ae33405ec315,decision_point,in_vivo,med,"Despite this, various lines of research have provided insights in properties of adult human synapses and their plasticity both in vitro and in vivo, with some unexpected surprises.",+4.0,-1.0
ab3a974f42813329,decision_point,in_vivo,med,Technical advancements in optogenetics and in vivo recordings have uncovered the causal nature of these mechanisms in unprecedented detail: behavioural learning results in alterations of synapse stren,+9.0,+0.0
a05d01040ce44761,decision_point,unknown,med,"Nevertheless, it took another twenty years before the first synaptic plasticity experiment akin to Bliss and Lømo’s classic experiments [22] was repeated in acute human brain slices.",+0.0,+0.0
1b179c627c10f31a,manufacturing_constraint,in_vivo,med,"Therefore, even when resected tissue originated from cortical regions away from the epileptic focus, tumour, or other primary causes for surgery and even though no functional abnormalities on pre-oper",+0.0,+2.0
426e76a183d90d6d,efficacy_result,clinical,low,LTP could similarly be elicited in nonepileptic control hippocampus as well as in hippocampus from epilepsy patients that did not contain the primary seizure focus and did not show significant neuropa,+0.0,+2.0
cf021f76fa4d51a0,efficacy_result,unknown,low,Spike timing-dependent plasticity (STDP) is a form of plasticity described in rodents where synapse strength is modified depending on the relative millisecond timing of pre and postsynaptic action pot,+0.0,+0.0
166cee2b82c15b2d,decision_point,in_vivo,med,Long-term plasticity in the human brain in vivo Does synaptic plasticity exist in the intact human brain?,+3.0,+0.0
937dac35f0d014ec,efficacy_result,in_vivo,med,"By pairing TMS of the motor cortex with peripheral nerve stimulation (PNS), a timing-dependent form of long-term plasticity of motor-evoked potentials (MEPs) can be induced in human subjects in vivo [",+3.0,+0.0
e819b7634a5aae64,efficacy_result,in_vivo,high,"The extent to which changes in MEP amplitude reflect synaptic plasticity processes remains unclear, but the reversed and wide STDP window for human temporal cortex synapses [28••] bears a striking res",+3.0,+0.0
9af491895599c771,efficacy_result,in_vivo,med,Part of the diversity of findings of human in vivo plasticity may result from the rules not actually being fixed; human STPD rules appear to be able to dynamically switch from following Hebbian to ant,+3.0,+0.0
11811c870ab6ce3c,decision_point,in_vivo,med,Systemic application of NMDA receptor antagonists in human subjects blocked in vivo plasticity [70].,+3.0,+0.0
e83d53d68b9f4c4b,efficacy_result,in_vivo,med,"Thus, both in vivo and in vitro, L-type voltage-gated calcium channels decide between spike timing-dependent potentiation and depression and set the timing window for activity-dependent plasticity.",+4.0,-1.0
b421f42c91948c72,efficacy_result,in_vivo,med,"Alternatively, the study of neurosurgical patients implanted with electrodes that can record in vivo spiking activity of neurons could offer opportunities.",+3.0,+0.0
6af1496af5d87568,manufacturing_constraint,unknown,med,"As long as we have poor understanding what information is actually processed at the synapse, it will be hard to reconcile what timing rules serve human cognition best.",+0.0,+2.0
c62c5b6722a09666,efficacy_result,in_vivo,med,"The data discussed here show that synaptic plasticity of human synapses is available as candidate mechanism of human learning and memory, and that activity-dependent, Hebbian-like changes can be induc",+6.0,+0.0
99120e73c3ee9568,decision_point,in_vivo,med,- ScienceDirect The biggest challenge that lays ahead is to bridge the gap between various in vivo and in vitro approaches now taken to studying synaptic plasticity in the human brain and to find out ,+4.0,-1.0
5eddd122e94af334,decision_point,in_vivo,med,"Furthermore, it will be instrumental to test whether learning-related adaptations in neuronal firing behavior recorded via in vivo electrode inplants are related to actual synaptic changes occurring b",+3.0,+0.0
fc7130ab440e6099,manufacturing_constraint,unknown,low,- ScienceDirect these processes depend on NMDA receptors.,+0.0,+0.0
cfec0156e9308ea8,decision_point,in_vivo,med,"Tate Heterosynaptic metaplasticity in the hippocampus in vivo: a BCM-like modifiable threshold for LTP Proc Natl Acad Sci U S A, 98 (2001), pp.",+3.0,+0.0
5c66b22c9a956e87,efficacy_result,in_vivo,med,572-584 View in Scopus Google Scholar This is the first study that shows with TMS in human subjectsin vivo that evoked potentials can undergo STDP-like long-term plasticity following timed ‘pre-synapt,+3.0,+0.0
5b3185049284968b,manufacturing_constraint,unknown,med,"Dan Stimulus timing-dependent plasticity in cortical processing of orientation Neuron, 32 (2001), pp.",+0.0,+0.0
30b0a47c92057a32,decision_point,clinical,med,"174-187 Google Scholar Cited by (117) Spike-driven multi-scale learning with hybrid mechanisms of spiking dendrites 2023, Neurocomputing Show abstract Clinical neurophysiology of Parkinson's disease a",+3.0,+0.0
8acd97ae22b429e6,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
4f9303271250c52b,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
f538e67d782753b1,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
154d8de8fa4de27c,decision_point,in_vivo,med,| Technol… Log in Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?,+4.0,-1.0
3a76c1325a0539f3,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
fd52b194711ff995,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
bafc09f2949d65a2,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
b100c8dcfb1b4a86,decision_point,in_vivo,med,"However, although valuable, studies have traditionally involved in vivo methods using animal models (usually mice), which are limited in their physiological relevance and translation to humans.",+3.0,+0.0
3a89f8e7ff289027,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
db0118e8f0dafc7f,decision_point,in_vivo,med,"© Lonza, Basel, Switzerland In vivo studies using animal models (i.e., genetic or chemical disease mimics in mice) have revealed that changes in astrocytic and microglial functions can underlie the pa",+3.0,+0.0
26d3fee683beff65,decision_point,in_vivo,med,Are in vivo animal models the best approach?,+3.0,+0.0
35e5888b46f3fdc5,efficacy_result,in_vivo,med,"These and many other findings have led astrocytes and microglia to be considered potential therapeutic targets for neurodegenerative diseases, and recent in vivo studies using animal models have made ",+3.0,+0.0
12ed798de90e4d9a,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
b75dd9f380a5af2a,decision_point,in_vivo,med,"| Technol… However, although such in vivo studies using animal models have generated valuable findings, the neuronal physiology and pathology of neurodegenerative disease in mice does not wholly repli",+3.0,+0.0
1ea554b453de5c9a,decision_point,in_vivo,med,"As such, in some instances, findings from animal-based in vivo studies can be difficult to translate to humans (10).",+3.0,+0.0
aa55af51344bdd26,decision_point,clinical,low,"Therefore, they may give misleading results in research as well as in drug screening, which can increase risks and costs in downstream clinical trials.",+4.0,+0.0
f67c83476ba35828,decision_point,in_vivo,med,Three-dimensional in vitro cell culture: a new way forward New three-dimensional co-culture methods using primary cells have enabled the in vitro generation of different neuronal models that more effe,+1.0,-1.0
4adcf7c132726868,toxicity_flag,in_vitro,med,(2017) co-cultured immortalized murine astrocytes (IMA) with Lund Human Mesencephalic (LUHMES) neurons and found that an inflammatory cytokine mix reduced the normal support provided to neurons by IMA,+0.0,+0.0
1959764d024a35d7,toxicity_flag,unknown,med,"However, neurotoxicity was prevented when the researchers targeted astrocytes with anti-inflammatory drugs, and toxicity of astrocytic supernatants was prevented by targeting neurons with neuroprotect",+0.0,+0.0
892fd1c64d002229,manufacturing_constraint,in_vivo,med,"(2017) tested the anti-inflammatory effects of hepcidin on in vitro primary cultures of amyloid β (Aβ)-activated astrocytes and microglia, as well as on Aβ-intoxicated mouse models, and found that hep",+1.0,-1.0
8acc0e58c2d226fb,decision_point,in_vivo,med,"As inflammation and oxidative stress have pivotal roles in the pathogenesis of Alzheimer’s disease, these complementary in vitro and in vivo findings may point towards a new therapeutic strategy for A",+4.0,-1.0
b997ee91f1e2e454,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
1181a2eb5e7d70ad,decision_point,in_vivo,med,"Although traditional in vivo studies using animal models have been valuable in elucidating the role of astrocytes and microglia in neurodegenerative disease, these often lack physiological relevance a",+7.0,+0.0
f0ea87a15f0e5b17,decision_point,in_vivo,med,"New in vitro cell culture methods, such as three-dimensional co-cultures of primary human cells that more accurately mimic the in vivo multicellular environment can, therefore, complement or even repl",+4.0,-1.0
3cdd8123e9c2e5ca,toxicity_flag,unknown,med,Microglia-mediated neurotoxicity: uncovering the molecular mechanisms.,+3.0,-1.0
f222f0847a930aca,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
dffc5577883b9902,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
91d94f729336e83a,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
eb59c99461cbbd56,decision_point,in_vivo,med,"1/23/26, 3:48 AM Studying the Role of Astrocytes and Microglia in Neurodegenerative Disease: in vivo animal models or in vitro cell culture?",+4.0,-1.0
