event_id,research_domain,event_type,study_stage,biological_system,application_area,outcome,failure_reason,decision_taken,decision_driver,evidence_snippet,evidence_strength,confidence,source_id,doc_id,chunk_id,page_number,created_at
d721bc2b029dc0e6,construction_science,decision_point,in_vivo,,,successful,unknown,escalated,,"The blood lymphocyte profile of participants with CLI did not significantly differ, suggesting that the injection of allogeneic cells did not cause T-cell proliferation in vivo.",strong,med,00afa392fa879933,6bc6ee0da67360a2,873c49ba48ad6346,3,2026-02-01T10:33:48Z
32cea6b5d4ae70aa,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,"We found clinically substantial improvement in rest pain, ulcer healing, and maximum walking distance after P-MSC implantation.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,873c49ba48ad6346,3,2026-02-01T10:33:48Z
5bd458c5263b1f02,construction_science,decision_point,in_vivo,,,unknown,unknown,escalated,,Conclusion The observations from this phase I clinical study indicate that intramuscular administration of P-MSCs is considered safe and well tolerated and may dramatically improve physical performance and minimize inflammatory conditions in patients with CLI.,weak,med,00afa392fa879933,6bc6ee0da67360a2,873c49ba48ad6346,3,2026-02-01T10:33:48Z
a79201357c38f99e,construction_science,decision_point,in_vivo,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… Download PDF Emerging roles of Comparative Wharton’s jelly mesenchymal stem analysis of mouse mesenchymal stem cell therapy in bone marrow and cells patients with… adipose tissue… transplantation f… Article 19 December Article Open access Article Open access 2023 06 September 2022 13 January 2021 Explore related subjects Discover the latest arti",weak,low,00afa392fa879933,6bc6ee0da67360a2,364f6eb12a2cf881,4,2026-02-01T10:33:49Z
9e97fe253bbd0265,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… arteries, and lower limb arteries [1].",moderate,low,00afa392fa879933,6bc6ee0da67360a2,264aafd36987a16b,5,2026-02-01T10:33:49Z
463583c2e292c097,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… stage cancer.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,531514cb20c836d8,6,2026-02-01T10:33:50Z
451670f984c72779,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,"Vascular regeneration processes, such as angiogenesis and arteriogenesis, occur in ischemic lesions in healthy tissues.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,531514cb20c836d8,6,2026-02-01T10:33:50Z
84e8387d5bcd3733,construction_science,decision_point,in_vivo,,,unknown,unknown,escalated,,"In preclinical studies employing animal models of lower-extremity ischemia, autologous and allogeneic MSCs produced from various sources, including bone marrow, adipose tissue, and prenatal sources, have been beneficial [19].",moderate,low,00afa392fa879933,6bc6ee0da67360a2,531514cb20c836d8,6,2026-02-01T10:33:50Z
2109fdbf6b3e48e2,construction_science,decision_point,in_vivo,,,unknown,unknown,escalated,,"Following this, many clinical trials have been conducted to demonstrate the feasibility and effectiveness of MSCs produced from multiple sources for the therapy of CLI as a consequence of positive preclinical research results [20].",strong,low,00afa392fa879933,6bc6ee0da67360a2,531514cb20c836d8,6,2026-02-01T10:33:50Z
7db8067d5ff1634c,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… MSCs improve the endurance of pre-existing blood vessels in co-culture Download PDF with ECs in a dose-dependent manner [17, 21].",moderate,med,00afa392fa879933,6bc6ee0da67360a2,f7f0450377e2fc45,7,2026-02-01T10:33:51Z
47320ea91dc24488,construction_science,efficacy_result,in_vivo,,,unknown,unknown,escalated,,conducted a preclinical study to investigate the efficacy of P-MSC cells in a mouse model of hind limb ischemia (HLI).,moderate,low,00afa392fa879933,6bc6ee0da67360a2,f7f0450377e2fc45,7,2026-02-01T10:33:51Z
6858e78c1ca4b5d3,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… angiogenesis and have the ability to differentiate into endothelial cells and Download PDF smooth vascular cells to increase angiogenesis in organs involved in ischemia [27].",moderate,med,00afa392fa879933,6bc6ee0da67360a2,9a7ec2aaf2042c71,8,2026-02-01T10:33:51Z
d18fde708b7169a2,construction_science,efficacy_result,in_vivo,,,successful,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… known that, compared to bone marrow-derived mesenchymal stem cell Download PDF (BM-MSCs), P-MSCs are more proliferative, resilient, and possess a higher potential for long-term growth [33, 34].",moderate,low,00afa392fa879933,6bc6ee0da67360a2,df72683b1e5e7e60,9,2026-02-01T10:33:52Z
1c930283b0891d2e,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… Table 1 Demographic and baseline disease condition Download PDF The enrolled CLI patients had complete arterial occlusion without run-off of the lower extremities, as verified by conventional diagnostic angiography.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,c1c62c163133e973,10,2026-02-01T10:33:52Z
25faaa25abb14208,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,Dose levels were chosen using data from prior clinical studies.,moderate,low,00afa392fa879933,6bc6ee0da67360a2,c1c62c163133e973,10,2026-02-01T10:33:52Z
3c934eae3b7392b4,construction_science,decision_point,unknown,,,improved,unknown,continued,,"If no more than one patient had DLT within the first 14 days of follow-up, the number of subjects in the second group was increased to six.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,c1c62c163133e973,10,2026-02-01T10:33:52Z
baa787b2c9f72ca7,construction_science,toxicity_flag,in_vivo,,,unknown,toxicity_flag,unknown,,A DLT was described in this study as a grade 2 toxicity or any grade 3 toxicity expected to be attributable to P-MSC administration that did not https://link.springer.com/article/10.1186/s13287-023-03390-9 10/58,moderate,low,00afa392fa879933,6bc6ee0da67360a2,c1c62c163133e973,10,2026-02-01T10:33:52Z
7389ecb8c50baa33,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… resolve during the 14 days.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,834b1786c06ac19d,11,2026-02-01T10:33:53Z
f2eff977990dcb6b,construction_science,method_evaluation,in_vivo,serum/plasma,,unknown,unknown,unknown,,"Following the initial passage and on the final cultivated MSCs, the cells were assessed for sterility, mycoplasma presence, and endotoxin concentration.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,834b1786c06ac19d,11,2026-02-01T10:33:53Z
065db7e085dae0fe,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"According to the current GMP (Good Manufacturing Practice) standards, all steps were carried out in a GMP-grade clean room facility.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,834b1786c06ac19d,11,2026-02-01T10:33:53Z
2db04e36e9bd0108,construction_science,method_evaluation,unknown,,,unknown,unknown,unknown,,"The fresh placenta was rinsed with PBS, divided into small pieces, and washed with 0.9% sodium chloride solution to remove any remaining blood before incubation for three hours at 37 °C with GMP-grade collagenase NB6 at 1 mg/mL (SERVA Electrophoresis GmbH).",moderate,med,00afa392fa879933,6bc6ee0da67360a2,834b1786c06ac19d,11,2026-02-01T10:33:53Z
44e644694bad3e8b,construction_science,method_evaluation,in_vitro,serum/plasma,,unknown,unknown,unknown,,The supernatant was withdrawn and the cell pellet was cultured on MSC complete medium with 10% pharmaceutical grade Australian origin fetal bovine serum (ATOCEL).,moderate,low,00afa392fa879933,6bc6ee0da67360a2,834b1786c06ac19d,11,2026-02-01T10:33:53Z
7fa6c77d7d672806,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… 5% CO incubator for one week in small digested fragments.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,09b54ab0b4d2af05,12,2026-02-01T10:33:54Z
d7b17d959e8c3b52,construction_science,method_evaluation,in_vivo,serum/plasma,,unknown,unknown,unknown,,The P-MSCs were suspended in 100 ml of normal saline that had been enriched with human serum albumin for each administration.,moderate,low,00afa392fa879933,6bc6ee0da67360a2,09b54ab0b4d2af05,12,2026-02-01T10:33:54Z
d58ed1bfc9a9bb03,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… and 6 h after the injection of P-MSCs throughout the dosage.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,737cd1a4e54470e6,13,2026-02-01T10:33:54Z
ee422c35d0cb5b3f,construction_science,decision_point,in_vivo,,,unknown,unknown,continued,,"Download PDF Outcome measurement and follow-up To assess the safety and effectiveness of P-MSC injections in the enrolled participants, we assessed medical records, electrocardiogram (ECG) results, vital signs (respiration, heart rate, blood pressure, oxygen saturation, and body temperature), blood chemistry, physical examination reports, digital photographs of wounds, and angiography at baseline and at the months follow-up.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,737cd1a4e54470e6,13,2026-02-01T10:33:54Z
b775e7e87d34316d,construction_science,decision_point,clinical,,,unknown,unknown,replicated,,"The primary safety evaluations that followed repeated doses of perinatal tissue MSC transplantation in no-option CLI patients, including tracking and documenting all possible adverse events (AEs) according to the National Cancer Institute Common Terminology Criteria for Adverse Events (NCI CTCAE; Version 5.0), were the main outcomes of the study.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,737cd1a4e54470e6,13,2026-02-01T10:33:54Z
c00dccca068e094b,construction_science,decision_point,in_vivo,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… healing of ulceration, and prevention of major amputation in the target Download PDF limb.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,26de7248c98455fe,14,2026-02-01T10:33:55Z
6f48262ffb70f216,construction_science,decision_point,unknown,,,unknown,unknown,modified,,"The visual analog scale (VAS) was used to evaluate pain, ranging from 0 for the best (totally resolved) to 10 for the most painful condition.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,26de7248c98455fe,14,2026-02-01T10:33:55Z
76bb51c65270ea4f,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,Figure 1 represents summary of P- MSCs clinical trial procedure.,moderate,low,00afa392fa879933,6bc6ee0da67360a2,26de7248c98455fe,14,2026-02-01T10:33:55Z
3fb0e06b2f335d64,construction_science,decision_point,in_vivo,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… Download PDF Clinical trial methodology for intramuscular administration of P-MSC.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,ab44d9bcc7ff7b4b,15,2026-02-01T10:33:55Z
b8e004c58a0f50e5,construction_science,regulatory_risk,in_vitro,,,unknown,regulatory,unknown,,"A P-MSC injected to the ischemic limb following isolation and in vitro expansion, B P-MSCs suppress inflammation and promote immunomodulation by secreting immunomodulatory cytokines, which stimulate the induction of M2 macrophages and increase the number of circulating regulatory T cells, resulting in an increase in interleukin IL-10 and resolution of inflammation.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,ab44d9bcc7ff7b4b,15,2026-02-01T10:33:55Z
38a3783fd0b235ab,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… included in any analysis where possible.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,ed4281011f98b07b,16,2026-02-01T10:33:56Z
53392c4cef6be02f,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,"Results Characteristic of patients From April 2022 to August 2022, 15 patients with CLI were recruited for the clinical trial to determine their eligibility for study enrolment.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,ed4281011f98b07b,16,2026-02-01T10:33:56Z
2fa51d59299cd75f,construction_science,decision_point,clinical,,,failed,unknown,abandoned,,Three patients were excluded from the study because of clinical worsening (Fig.,moderate,low,00afa392fa879933,6bc6ee0da67360a2,ed4281011f98b07b,16,2026-02-01T10:33:56Z
2fdf58950c4686ec,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… comparison of the clinical outcomes at baseline and 6 months after P- Download PDF MSC implantation.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,210b19bdabb6835c,17,2026-02-01T10:33:56Z
8ae459297d5852c9,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… Table 3 Comparison of clinical outcome on baseline andD o6w mnolonathd sP aDfFter implantation of P-MSCs Safety evaluation of P-MSC therapy The MTD was not reached after P-MSC treatment, as no cases of DLT or AEs leading to discontinuation of P-MSC treatment were reported in this trial.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,4eb9cddf02e7bbe0,18,2026-02-01T10:33:56Z
ef695bc70534b182,construction_science,decision_point,unknown,,,unknown,unknown,continued,,"During the follow-up phase, the physical evaluation and vital signs did not change from baseline.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,4eb9cddf02e7bbe0,18,2026-02-01T10:33:56Z
f301a047fa1d337e,construction_science,decision_point,in_vitro,,,improved,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… test improved over time.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,dd11eb945736449e,19,2026-02-01T10:33:56Z
586fc4afba9f3fc2,construction_science,method_evaluation,in_vivo,serum/plasma,,successful,unknown,continued,,The results demonstrated a statistically significant reduction in IL-1 and IFN- serum levels over a 6-month γ follow-up period after P-MSC therapy (P 0.05).,strong,med,00afa392fa879933,6bc6ee0da67360a2,dd11eb945736449e,19,2026-02-01T10:33:56Z
2a275760b1b52f20,construction_science,method_evaluation,in_vivo,serum/plasma,,successful,unknown,unknown,,"However, there was no ˂ statistically significant reduction in serum TNF- concentrations (P > α 0.05) (Fig.",strong,med,00afa392fa879933,6bc6ee0da67360a2,dd11eb945736449e,19,2026-02-01T10:33:56Z
54d02069433a7ad0,construction_science,method_evaluation,in_vitro,serum/plasma,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… Download PDF Change in patients’ serum inflammatory cytokines levels on days 0 (baseline) and 6 months after the first infusion.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,c09967c2c255457b,20,2026-02-01T10:33:57Z
a0798183cd033b48,construction_science,method_evaluation,unknown,serum/plasma,,successful,unknown,unknown,,"Serum levels of tumor necrosis factor alpha (TNF-α) decreased in four cases, but the differences were not statistically significant.",strong,med,00afa392fa879933,6bc6ee0da67360a2,c09967c2c255457b,20,2026-02-01T10:33:57Z
07d816ae2dc0af4f,construction_science,decision_point,in_vivo,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… T lymphocyte subsets, there was no noticeable variation in the blood Download PDF lymphocyte profile of CLI participants, implying that the injected allogeneic cells did not result in T cell proliferation in vivo (Additional file 1: Fig.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,b5e5917e82d4ebfd,21,2026-02-01T10:33:57Z
a717ac2055b26b4e,construction_science,decision_point,in_vivo,,,moderate,unknown,continued,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… Measured markers of CD4 and CD8 and CD25 on patients with CLI at screening and Download PDF 6-month follow-up after P-MSC implantation Secondary outcome measures of P-MSC therapy Angiogenesis We evaluated arterial angiography data 6 months after cell injection and classified the degree of collateral vessel development as + 0 (no collateral circu",moderate,med,00afa392fa879933,6bc6ee0da67360a2,479f4129ec279d75,22,2026-02-01T10:33:57Z
e534767e7bd28f9e,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,Angiographic evaluation was performed by three cardiologists who were blinded to the patient's clinical condition.,moderate,low,00afa392fa879933,6bc6ee0da67360a2,479f4129ec279d75,22,2026-02-01T10:33:57Z
ad0825902d17bc1c,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… Changes in collateral artery development on angiography 6 months following Download PDF implantation of placenta-derived mesenchymal stem cells (P-MSC).",moderate,med,00afa392fa879933,6bc6ee0da67360a2,877b2d628cd1283d,23,2026-02-01T10:33:57Z
ce4629f212812334,construction_science,decision_point,unknown,,,unknown,unknown,continued,,"B The degree of collateral vessel formation was ranked as 0, + 1, + 2, and + 3 according to the number of collaterals (P value = 0.0625) Pain relief and physical functioning At the beginning of the trial and at the 1-, 3-, and 6-month follow-up visits, the rest pain was assessed using VAS (Table 3).",moderate,med,00afa392fa879933,6bc6ee0da67360a2,877b2d628cd1283d,23,2026-02-01T10:33:57Z
c41251010c2ae1b7,construction_science,decision_point,clinical,,,successful,unknown,continued,,"Among the limbs that completed the follow-up period, all patients showed significant pain improvement.",strong,low,00afa392fa879933,6bc6ee0da67360a2,877b2d628cd1283d,23,2026-02-01T10:33:57Z
140ebaa0d33b6f1a,construction_science,efficacy_result,in_vitro,,,unknown,unknown,modified,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… Download PDF Efficacy parameters: A Ischemic rest pain score measured by verbal analogue scale: 0 = no pain, 10 = worst pain in patient’s life, P < 0.0001.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,3fab982de1e7c06e,24,2026-02-01T10:33:58Z
aaefb24c97f4bc60,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… As shown in Fig.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,b92b41264d081b43,25,2026-02-01T10:33:58Z
dd590eae6b654ecb,construction_science,decision_point,unknown,,,unknown,unknown,continued,,The improvement in ABI seen as early as 3 months after cell therapy did not persist throughout the full follow-up period.,moderate,low,00afa392fa879933,6bc6ee0da67360a2,b92b41264d081b43,25,2026-02-01T10:33:58Z
1a844270307645be,construction_science,decision_point,clinical,,,unknown,unknown,continued,,It is worth mentioning that the QOL scores in the group of patients with a recent safety visit were similar to those measured at the latest follow-up visit (6 months).,moderate,low,00afa392fa879933,6bc6ee0da67360a2,b92b41264d081b43,25,2026-02-01T10:33:58Z
8d2e9f88735f8e30,construction_science,decision_point,in_vivo,,,successful,unknown,continued,,One patient demonstrated significant improvements in the injected leg despite major amputation before six months of follow-up.,strong,low,00afa392fa879933,6bc6ee0da67360a2,b92b41264d081b43,25,2026-02-01T10:33:58Z
0c07fe504062bd4c,construction_science,decision_point,in_vitro,,,unknown,unknown,continued,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… Ten extremities completed the 6-month follow-up study.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,c71865b1d5780da8,26,2026-02-01T10:33:58Z
f2263f390f95dc11,construction_science,decision_point,in_vivo,,,successful,unknown,continued,,"Throughout the 6-month follow-up period, one limb demonstrated significant healing of the ulcer, and two limbs with ulcers and gangrenes did not progress and remained entirely dry.",strong,low,00afa392fa879933,6bc6ee0da67360a2,c71865b1d5780da8,26,2026-02-01T10:33:58Z
87fa2354478412e5,construction_science,decision_point,unknown,,,unknown,unknown,continued,,7 Representation of the treated limbs showing the progression of ischemic ulcer/gangrene throughout 6-month follow-up.,moderate,low,00afa392fa879933,6bc6ee0da67360a2,c71865b1d5780da8,26,2026-02-01T10:33:58Z
a557dadb6f15f662,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… on the ankle and lateral midfoot healed completely at 6 months after P-MSC Download PDF implantation.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,71a637daa78940c8,27,2026-02-01T10:33:59Z
5d954baeb4c407d7,construction_science,decision_point,in_vivo,,,unknown,unknown,continued,,"Gangrene did not progress during the 6-month follow-up At the six-month follow-up, the amputation rate in this trial was 40% (4 of 10 limbs).",moderate,low,00afa392fa879933,6bc6ee0da67360a2,71a637daa78940c8,27,2026-02-01T10:33:59Z
17456954cf4a6fc3,construction_science,decision_point,unknown,,,failed,unknown,abandoned,,Only one patient underwent major amputation (due to superinfection at the gangrene site) on day 70 after cell therapy and was excluded from the trial before the end of follow-up.,moderate,low,00afa392fa879933,6bc6ee0da67360a2,71a637daa78940c8,27,2026-02-01T10:33:59Z
f7d2b53a282deb29,construction_science,decision_point,in_vivo,,,unknown,unknown,escalated,,Preclinical research has shown that P-MSCs can infiltrate https://link.springer.com/article/10.1186/s13287-023-03390-9 27/58,moderate,low,00afa392fa879933,6bc6ee0da67360a2,71a637daa78940c8,27,2026-02-01T10:33:59Z
89dc7ce1a35bc03a,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… damaged tissues, release anti-inflammatory factors, and promote Download PDF angiogenesis [26, 27, 30].",moderate,med,00afa392fa879933,6bc6ee0da67360a2,ff8c922dbb6e8111,28,2026-02-01T10:33:59Z
eaf9811bf7de5096,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,"Several phase I through III clinical trials using MSCs administered by intramuscular injection for critical limb ischemia are now underway, with encouraging outcomes [20].",moderate,low,00afa392fa879933,6bc6ee0da67360a2,ff8c922dbb6e8111,28,2026-02-01T10:33:59Z
e9b1dc6895163709,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,"Nevertheless, only three phase I clinical studies that examined the tolerability and viability of P-MSCs for CLI have published the final results from these trials [20, 39,40,41].",moderate,low,00afa392fa879933,6bc6ee0da67360a2,ff8c922dbb6e8111,28,2026-02-01T10:33:59Z
8d3cc7c0fa2953f5,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,conducted a dose-escalation phase I clinical investigation on the safety of P-MSCs in PAD patients.,moderate,low,00afa392fa879933,6bc6ee0da67360a2,ff8c922dbb6e8111,28,2026-02-01T10:33:59Z
ed8d91227a1f19f2,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,No clinical research has documented the safety and effectiveness of utilizing P-MSCs to treat patients with non-atherosclerotic PAD.,moderate,med,00afa392fa879933,6bc6ee0da67360a2,ff8c922dbb6e8111,28,2026-02-01T10:33:59Z
e11bb363263702d9,construction_science,efficacy_result,clinical,,,successful,unknown,escalated,,"Therefore, in this primary clinical trial, we assessed the safety, feasibility, and tolerability of prenatal MSCs as potential treatments for patients with CLI.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,ff8c922dbb6e8111,28,2026-02-01T10:33:59Z
6e4d80ddcffe1ff5,construction_science,decision_point,in_vivo,,,improved,unknown,escalated,,"Our findings demonstrated that, following cell injection, physical function and clinical complications improved significantly in all participants.",strong,low,00afa392fa879933,6bc6ee0da67360a2,ff8c922dbb6e8111,28,2026-02-01T10:33:59Z
704a4c5011132ecb,construction_science,decision_point,clinical,,,unknown,unknown,continued,,Most of the recovered patients had a dramatic response—2 to 3 month after the first MSC injection that persisted during the 6-month follow-up assessment.,moderate,low,00afa392fa879933,6bc6ee0da67360a2,ff8c922dbb6e8111,28,2026-02-01T10:33:59Z
a3b1fb2298e6e5ce,construction_science,decision_point,in_vitro,,,unknown,unknown,escalated,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… optimal number of cells required for angiogenesis remains unknown.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,56603ef072f887c5,29,2026-02-01T10:34:00Z
a6d6dd39dbdfb2bc,construction_science,efficacy_result,in_vivo,,,failed,no_activity,unknown,,"All dosages of P-MSCs, including the highest tested dose of 6 60 × 10 cells, were well tolerated intramuscularly with no significant differences between the two groups.",strong,low,00afa392fa879933,6bc6ee0da67360a2,56603ef072f887c5,29,2026-02-01T10:34:00Z
bb32be9f75464f4e,construction_science,decision_point,clinical,,,successful,unknown,continued,,"In contrast, the immunological profiles of patients with CLI did not significantly differ between baseline and the 6-month follow-up, suggesting that the delivery of allogeneic P- MSCs was completely safe.",strong,med,00afa392fa879933,6bc6ee0da67360a2,56603ef072f887c5,29,2026-02-01T10:34:00Z
f8548d791007adcc,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,"This finding is consistent with prior safety findings from comparable clinical studies [42,43,44,45,46,47].",moderate,low,00afa392fa879933,6bc6ee0da67360a2,56603ef072f887c5,29,2026-02-01T10:34:00Z
f4fbd8dd4ce4f925,construction_science,decision_point,in_vitro,,,successful,unknown,escalated,,"We selected appropriate patient populations for the transplantation of stem cells in this clinical study, as there is a great deal of diversity in the capacity of patients to establish significant vascular repairs [18].",strong,med,00afa392fa879933,6bc6ee0da67360a2,56603ef072f887c5,29,2026-02-01T10:34:00Z
757c2eeb2240526d,construction_science,decision_point,clinical,,,improved,unknown,escalated,,"Accordingly, the clinical outcomes improved more dramatically in patients with TAO.",moderate,low,00afa392fa879933,6bc6ee0da67360a2,56603ef072f887c5,29,2026-02-01T10:34:00Z
5feac3b56dc46770,construction_science,decision_point,in_vitro,,,unknown,unknown,continued,,"1/22/26, 5:16 PM Report of a phase 1 clinical trial for safety assessment of human placental mesenchymal stem cells therapy in patients with critical l… Despite remarkable improvement in one ASO patient's injected with Download PDF Rutherford stage 6, he underwent major amputation before the conclusion of the follow-up period.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,83235502e03e7e0f,30,2026-02-01T10:34:00Z
58b9a70ff52d9d4f,construction_science,decision_point,clinical,,,improved,unknown,escalated,,"A clinical study that compared intra-arterial and intra-arterial plus intramuscular cell delivery reported that intramuscular cell treatment dramatically improved ulcer healing [51, 52].",moderate,low,00afa392fa879933,6bc6ee0da67360a2,83235502e03e7e0f,30,2026-02-01T10:34:00Z
874a4c7a9c365a84,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,"In this clinical trial, the levels of major inflammatory cytokines (IL-1, IFN- , and TNF- ) were assessed to γ α determine the safety of the P-MSC injection.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,83235502e03e7e0f,30,2026-02-01T10:34:00Z
eff4418544815ac1,construction_science,toxicity_flag,in_vivo,,,unknown,toxicity_flag,unknown,,"Additionally, MSCs can inhibit regulated cell death by secreting hepatic growth factor (HGF), keratinocyte growth factor (KGF), and angiopoietin-1, and decreasing TNF- levels [55,56,57].",moderate,med,00afa392fa879933,6bc6ee0da67360a2,83235502e03e7e0f,30,2026-02-01T10:34:01Z
c4dcf09ed85077a5,construction_science,decision_point,clinical,,,unknown,unknown,escalated,,"α Although this trial was not powered for effectiveness criteria measures, we found clinically substantial improvements in limb blood circulation and severity of limb ischemia.",moderate,med,00afa392fa879933,6bc6ee0da67360a2,83235502e03e7e0f,30,2026-02-01T10:34:01Z
