event_id,event_type,stage,confidence_original,evidence_snippet,science_research_v1_score,biohacking_curiosity_v1_score
ac9fe91e6d64c290,manufacturing_constraint,in_vivo,low,CryTshtaelclirzyasttiaolnliz Partoiocnesosf amorphoussolidnanosurfacescanbeexplainedasaprocessinwhichthe atomsareorganizedintoacrystalthroughnucleation(theappearanceofacrystallinephase)andcrystal The ,+0.0,+0.0
2ba9b5f8b525b848,method_evaluation,unknown,med,"For instance, the physical characteristics of the crystallizationmethodsandmechanismsofTiO nanosurfacesarepresented,withanemphasison transformation in an air atmosphere differ from2 those in liquid, i",+3.0,+0.0
06470cc1534e8df0,method_evaluation,unknown,med,"In the following sections, various crystallization methods and mechanisms of TiO2 nanosurfaces are presented, with an emphasis on plasma-induced crystallization performed in our 3.1.",+3.0,+0.0
05dcb0056c5c5864,manufacturing_constraint,in_vivo,low,"CrystallizationbytheHydrothermalProcess Anotherintriguinglow-temperaturecrystallizationprocedureinaqueousmediaisahydrothermal treatmentinaTeflon-linedstainlessautoclavecontainingasmallamountofwater,wh",+0.0,+0.0
38601528c21210bb,manufacturing_constraint,in_vivo,low,RoomTemperatureCrystallization ◦ Lambertietal.[48]demonstratedanear-roomtemperature(50 C)crystallizationprocessofTiO 2 nanotubularlayers.,+0.0,+0.0
0e80ee157ba11b81,manufacturing_constraint,unknown,low,"Thisprocesscontinuesuntiltheanatasecrystalphaseis formed[49,50].",+0.0,+0.0
5487479bdcaea48c,method_evaluation,unknown,med,Plasma-InducedCrystallization Plasmatechnologieshavegainedsignificantimportanceinthemedicalfieldforimprovingthe surfacepropertiesofbiomaterials.,+0.0,+0.0
6f9bb529c4afe863,method_evaluation,unknown,med,"Plasmaisactuallyanexcitedionizedgasthatiscomposedofnatural species,chargedparticles(ions,electrons),andelectricfields,aswellasultravioletradiation,which with a high efficiency alter the surface proper",+0.0,+0.0
31c9f48e4a385cb7,method_evaluation,unknown,low,"Themainadvantageofplasmamodificationisthatonlythetopsurfacelayer ismodified,whichenablesthepreservationofthebulkattributesofthematerial.",+0.0,+0.0
1ddb9e96460f964f,method_evaluation,unknown,low,"Byplasmasurface modificationsurfacechemistry,morphology(onthenanoscale),wettabilityandsurfacecharge,as wellascrystallinity,canbealteredinordertoobtainthedesiredbiologicalresponse.",+0.0,+0.0
2fb1d3eee39550bf,method_evaluation,unknown,med,"Thus,plasma surfacemodificationisoneofthemethodstobeusedinordertoimprovesurfacepropertiesforthe desiredbiologicalresponse.",+0.0,+0.0
70a102df0b6bc249,method_evaluation,unknown,low,"Theplasma-basedtechnologiesmay,bytheirmechanismsofmodification, significantlydifferbutallcan,tosomeextent,offertheformationofanataseoranatase/rutilestructures",+3.0,+0.0
a85a7f6376391d06,method_evaluation,unknown,low,The most common commercially employed technique for the surface modificationofimplantsisplasmaspraying.,+0.0,+0.0
f1f761c88ed79f28,method_evaluation,in_vivo,low,"Plasmaspraying(PS)useshightemperaturesinorderto meltpowderparticles,whichareplasmasprayedonthesubstrate,whichenablethetransformationof TiO metastablephases[52].",+0.0,+0.0
bf8c922e46a7edaa,method_evaluation,unknown,low,"Inthiscase,differenttypesofplasmasprayingmaybeused(atmospheric 2 plasmaspraying,vacuumplasmaspraying,water-stabilizedplasmaspraying,etc.).",+0.0,+0.0
927510f2c6d63272,method_evaluation,unknown,med,"Anotherinteresting andcommerciallyavailableapproachusedinthesurfacetreatmentofbiomaterialsisplasmaelectrolytic oxidation (PEO), also known as micro-arc plasma (MPA).",+0.0,+0.0
f7537afa6fba6f03,manufacturing_constraint,in_vivo,low,"ThephasecompositionofPEOtitaniumoxidecoatings(amorphous, crystalline)stronglydependsontheprocessingconditions(voltage,currentdensity,electrolyte,time etc.),whilehightemperatures,whichlocallyoccuratthe",+0.0,+0.0
ffbb028e3f8628bc,method_evaluation,unknown,low,"Titaniumcoatingsmayalsobedepositedbychemicalvapordeposition(CVD) orphysicalvapordeposition(PVD),whichcanalsobeplasmaenhanced(suchasplasmaenhanced chemical vapor deposition—PECVD), and treatment with h",+0.0,+2.0
797bb2dd18d24654,manufacturing_constraint,in_vivo,low,"Theionbeamimplementationprocessesmayprovideadvantages,suchastheconcentrationanddepth distributionofimpurities,whichcanbecontrolledwithhighaccuracy,andtherearenosharpinterfaces betweentheimplantedlayer",+3.0,+0.0
fadb1d9e47ef7c24,method_evaluation,in_vivo,med,"Recently,anovelapproachtousethe“lowtemperature” plasmatreatmenttoinducethephasetransformationofamorphousTiO oxidelayerstoacrystalline 2 phasewasproposedbyanatmosphericpressureradio-frequency(RF)plasma",+0.0,+0.0
fc83b5a95a01b2d3,method_evaluation,in_vivo,low,TheRFlowpressurenitrogenplasmawasrecentlyalsoshowntoinitiatephasetransformationatlow temperaturesandthusloweroperationalcosts[64].,+0.0,+0.0
e0557c365a17fb36,method_evaluation,in_vivo,low,Theso-calledlowtemperatureplasma-induced crystallizationmethodsonTi-basednanosurfacesarereviewedinTable1.,+0.0,+0.0
ad3ec174c94e1530,method_evaluation,unknown,med,Plasma-Induced Crystallization Plasma technologies have gained significant importance in the medical field for improving the surface properties of biomaterials.,+0.0,+0.0
4ad4dc5eff18ab77,method_evaluation,unknown,med,"Plasma is actually an excited ionized gas that is composed of natural species, charged particles (ions, electrons), and electric fields, as well as ultraviolet radiation, which with a high efficiency ",+0.0,+0.0
e3f3d0bad6e19ed3,method_evaluation,unknown,med,"The main advantage of plasma modification is that only the top surface layer is modified, which enables the preservation of the bulk attributes of the material.",+0.0,+0.0
f09dd8591eb562c6,method_evaluation,unknown,med,"By plasma surface modification surface chemistry, morphology (on the nanoscale), wettability and surface charge, as well as crystallinity, can be altered in order to obtain the desired biological resp",+0.0,+0.0
c9360047612a819b,method_evaluation,unknown,med,"Thus, plasma surface modification is one of the methods to be used in order to improve surface properties for the desired biological response.",+0.0,+0.0
71fc57d05fbdc368,method_evaluation,unknown,med,"The plasma-based technologies may, by their mechanisms of modification, significantly differ but all can, to some extent, offer the formation of anatase or anatase/rutile structures on the surface of ",+3.0,+0.0
0d6c7bf13842527e,method_evaluation,unknown,med,The most common commercially employed technique for the surface modification of implants is plasma spraying.,+0.0,+0.0
abc07731b3c1c7b8,method_evaluation,in_vivo,med,"Plasma spraying (PS) uses high temperatures in order to melt powder particles, which are plasma sprayed on the substrate, which enable the transformation of TiO2 metastable phases [52].",+0.0,+0.0
937dd7664dedad52,method_evaluation,unknown,med,"In this case, different types of plasma spraying may be used (atmospheric plasma spraying, vacuum plasma spraying, water- stabilized plasma spraying, etc.).",+0.0,+0.0
8404d645f7e430da,method_evaluation,unknown,med,"Another interesting and commercially available approach used in the surface treatment of biomaterials is plasma electrolytic oxidation (PEO), also known as micro-arc plasma (MPA).",+0.0,+0.0
a921c3a4b0aef427,manufacturing_constraint,in_vivo,low,"The phase composition of PEO titanium oxide coatings (amorphous, crystalline) strongly depends on the processing conditions (voltage, current density, electrolyte, time etc.), while high temperatures,",+0.0,+0.0
68068a631939f469,method_evaluation,unknown,med,"Titanium coatings may also be deposited by chemical vapor deposition (CVD) or physical vapor deposition (PVD), which can also be plasma enhanced (such as plasma enhanced chemical vapor deposition— PEC",+0.0,+2.0
985b06b2be85d1f5,method_evaluation,in_vivo,low,Reviewofthelowtemperatureplasma-inducedcrystallizationofTi-basednanomaterials.,+0.0,+0.0
dbf437352f2bfa68,method_evaluation,in_vivo,low,"Reference Material InitialSynthesis PlasmaConditions 13.56MHzRF,duration: Ohsakietal.(2009)[65] TiO2thinfilms Sputtering/sol–gel ap p p la ro sm x.",+0.0,+0.0
fef016a75e035750,method_evaluation,in_vivo,med,"a 2 ,3 m 3 i 0 n P ( a a , ) ( o b x ) y A g r en plasma,330–2000Pa Oxygenplasma(250W, Anetal.(2014)[66] BaTiO3thinfilms Atomiclayerdeposition 15mTorr)at250 ◦ C TiO2nanotubeswith 13.56MHz,50Pa,oxygen ",+0.0,+0.0
ee7cc5378638ac36,manufacturing_constraint,unknown,med,Ohsakietal.[65]crystallizedthesol–gel-derivedTiO thinfilmswithinafewminutesbynon-thermal 2 plasmaprocessing.,+0.0,+0.0
ec1c07de7762a886,method_evaluation,unknown,low,Thesuggestedmechanismsofsuchcrystallizationcouldbetheexcitationsbythe radiofrequency(RF)electromagneticfieldandnottheplasmaitself.,+3.0,+0.0
28964dc2b3952f5c,method_evaluation,unknown,med,"Theone-nanometer-thickrutileshellwasformed around an amorphous core, which gives evidence that in plasma a similar phenomenon can take place,asplasmaisalsoasourceofUVradiation.",+0.0,+0.0
2fbef580b5a36e66,method_evaluation,unknown,low,"Meanwhile,inanotherstudybyAnetal.[66],itis suspectedthattheformationofthecrystallinegrainsofBaTiO occursduetotheenergyprovided 3 byplasmaionbombardment.",+0.0,+2.0
c6c6ce7f54f70c61,method_evaluation,in_vivo,low,Krameretal.[68]suggestedthatthesiliconnanoparticlesexceedthe gastemperatureinnon-thermalplasmastothepointofatemperaturesufficientforcrystallization (upto700K/427 ◦ C).Measurementsshowedthattheaveraget,+0.0,+0.0
65bd580ed9bec6df,method_evaluation,unknown,low,"Accordingtotheauthors,thecrystallizationofthe nanoparticlesbynon-thermalplasmaoccursduetotheelectronionrecombinationandthereactions ofradicalsonthenanoparticle’ssurface[68].",+0.0,+0.0
40674616fe5446ef,method_evaluation,in_vivo,low,"Similarly,Lopezetal.[69]demonstratedthatplasma exposureallowedforthecrystallizationofsiliconnanoparticlesduetotheheatingofthenanoparticles toatemperatureof1100K/827 ◦ C.Themostlikelyexplanationisthatt",+0.0,+0.0
359edcd68a434dd8,manufacturing_constraint,in_vivo,med,"Treatmentwithoxygenplasmaofpuretitaniumfoils(naturallyformed 2 TiO layersonthetopsurface),andTiO nanotubeswithdifferentlengthsanddiametersformedon 2 2 thesurfaceofaTisubstratewiththeprocessofelectroch",+0.0,+0.0
e5220789cc2d165a,method_evaluation,unknown,low,"Interestingly,itwasshownthatTiO nanotubeswitha100nmdiameterandalengthof 2 about2.5µmmoreeasilycrystallizeintothemixtureofrutileandanatasecrystalphasesatahigh outputpowerofplasmacomparedtoTiO nanotubes",+0.0,+0.0
433bf765476607ef,method_evaluation,unknown,med,Comparison of different surface morphologies on plasma-induced crystallization in radio-frequency(RF)oxygenplasmaat800Wplasmapoweroutputanddifferenttreatmenttimes(1s and10s).,+0.0,+0.0
17c51149ffcf430d,method_evaluation,unknown,low,PlasmaTreatment Surface Power(W) TreatmentTime(s) Phase Tifoil - - amorphous Tifoil 800 1 anatase/rutile Tifoil 800 10 anatase/rutile TiO NT15nm 800 1 anatase 2 TiO NT15nm 800 10 rutile 2 TiO NT100nm ,+0.0,+0.0
44f980a32327d692,method_evaluation,unknown,low,"X-raydiffraction(XRD)patternsofuntreatedTifoil,Tifoilexposedtoplasmaof800Wfor Figure 3.",+0.0,+0.0
cd1e5eea82e120b3,method_evaluation,unknown,med,"X-ray diffraction (XRD) patterns of untreated Ti foil, Ti foil exposed to plasma of 800 W for 1sand10s,TiO nanotubeswitha15nmdiameter(NT15)exposedtoplasmaof800Wfor1sand 1 s and 10 s, T2iO2 nanotubes w",+0.0,+0.0
bf320e45cf6dab20,method_evaluation,unknown,low,"Furthermore,theinfluenceofdifferentplasmaoutputpowerswasstudiedandtheresultsare presentedinFigure4.",+0.0,+0.0
02aaf98bb3d294ae,method_evaluation,unknown,low,"Theformationofananatasephaseisobservedinthecaseofplasmatreatment athigherpowers(400Wto800W),whilearutilestructurewasdetectedonlyinthecaseofplasma treatmentathigherpowers(800Wfor10s).",+0.0,+0.0
9d673325fe316ff7,method_evaluation,in_vivo,med,"UVplasmaradiationwaspresentinallcases,however, itseems thatthe predominantrolein plasma-induced crystallizationis duetotemperatureeffects attributedtotheinteractionofradicalsandionswiththesurface(samp",+0.0,+0.0
1e6db8d652208fe7,method_evaluation,in_vivo,low,"However,other synergisticeffectsofplasmashouldbeconsidered,asaccordingtoourstudy,thegastemperatureofRF oxygenplasmameasuredatalloutputpowers(200–800W)waswellbelowthethermalcrystallization temperature,",+0.0,+0.0
00829f3b7010913c,method_evaluation,unknown,low,"Moreover,employingaplasmatreatmenttohydrothermallypreparednanostructuredtitanium surfaces enabled the formation of denser and higher quality oxygen layers and the removal of Figure 4.",+0.0,+0.0
4811edb4ca3d2fc9,method_evaluation,unknown,med,"X-ray diffraction (XRD) patterns of untreated TiO2 nanotubes, TiO2 nanotubes exposed to plasma of 200 W for 60 s, 400 W for 1 s and 10 s, and TiO2 nanotubes after annealing in a furnace at",+0.0,+0.0
5c8eb1347207c973,method_evaluation,unknown,med,"X-ray diffraction (XRD) patterns of untreated Ti foil, Ti foil exposed to plasma of 800 W for 1 s and 10 s, TiO2 nanotubes with a 15 nm diameter (NT15) exposed to plasma of 800 W for 1 s and 10 contam",+0.0,+0.0
317525a2385cc293,method_evaluation,unknown,low,"Inthiscase,thehighestwettabilitywasobservedinthecaseofplasma-treated anatase/rutilenanotubes(NTs),followedbyannealedanataseNTsandplasma-treatedamorphousNTs.",+0.0,+0.0
df24f88a91a5e65c,method_evaluation,unknown,low,"Nanomaterials2020,10,1121 9of23 characterofplasma-treatedTiO nanotubescouldbeduetoadifferentcrystalphase,however,another 2 explanationisthatthehydroxylgroups, aswellastheformationofoxygenvacanciesonth",+0.0,+0.0
c10a4475dfaec8b2,method_evaluation,unknown,low,"Table3.Watercontactangle(WCA)ofTifoil,amorphous,annealed,andplasma-treatedTiO nanotubes 2 (NT)witha100nmdiameter.",+0.0,+0.0
7680ca1780f57b23,method_evaluation,unknown,low,"PlasmatreatmentP1correspondstoaplasmaoutputpowerof200W andatreatmenttimeof60s,whileP2correspondstoaplasmaoutputpowerof400Wandatreatment timeof10s.",+0.0,+0.0
dc06968b97bd219a,method_evaluation,unknown,low,◦ Wettability—WaterContactAngle( ) Sample Treatment Crystallinity t=0 Week2 Week4 Week6 Week8 Week10 Tifoil None amorphous 97 98 94 99 97 98 NT Electrochemicalanodization amorphous 4 11 6 26 58 73 NT+,+0.0,+0.0
fc653797c3ab460b,decision_point,unknown,low,"IthasbeenshownthattheannealingofTiO , 2 andsubsequentlytheformationofanataseandrutilecrystallinephases,influencesbothmechanical and tribological properties [80,81].",+0.0,+0.0
8e47d05c7104cbcf,toxicity_flag,unknown,low,Fluorineexhibits biologicaltoxicityandisthereforenotdesirableinbio-applicativematerials.,+0.0,+0.0
61ad003bd2a10fc0,method_evaluation,unknown,low,"Afterplasmatreatmentat200Wfor60s,thesurfaceisstillinanamorphousphase, butplasmaseemstoremoveFfromthetopsurface,astheFcontentdecreasesfrom6at.%toabout",+0.0,+0.0
33b7460408945539,method_evaluation,in_vivo,low,"XPSresultsoftheatomicconcentrationofelementspresentonthesurfaceofpristineTifoil, nanotubes(NTdiametersof15,50and100nm)andnanotubesafterplasmatreatmentat200W,60s ◦ (P),andnanotubesafterheattreatment(an",+0.0,+0.0
86576d0d98181c42,method_evaluation,unknown,med,SaEgMes im(aabgoesv (ea:botovpe: tvoipe wvieawn adndb ebleoloww:: ccrroosss-ss-esceticotnioaln vaielwv)i eowf T)iOo2f nTainOotunbeasn oof t1u0b0 ensmo f100nm 2 in diameter treated with oxygen plasma a,+0.0,+0.0
07281c378fa9790e,method_evaluation,unknown,low,"The indiametertreatedwithoxygenplasmaat(a,b)800Wfor1sand(c,d)800Wfor10s.",+0.0,+0.0
6946fc8489a0cf5a,manufacturing_constraint,unknown,low,[48] reported on the structural transformation of amorphous nanotubes to nanorods with an anatase phase by the process of low thermal crystallization after exposure to water vapor.,+0.0,+0.0
b9bbcf9b4087588c,manufacturing_constraint,unknown,low,"Similarly,Lambertielal.[48]reportedonthestructuraltransformationofamorphousnanotubes tonanorodswithananatasephasebytheprocessoflowthermalcrystallizationafterexposuretowater vapor.",+0.0,+0.0
821a73e50f63d936,method_evaluation,in_vivo,med,"Thedevelopmentwasmainlydirectedatsurfacemodification, ion exchange, sol–gel techniques, hydrothermal treatment, plasma spraying, and the incorporation such as coating techniques: ion implantation, ele",+0.0,+0.0
7982623a0ec1cc24,method_evaluation,in_vivo,med,"It was already shown that prominent differences in osteoblast proliferation after 24 and 48 h of Nevertheless,itisimportanttonotethatnotonlythenanostructure,butalsoothersurfacefeatures incubation were",+0.0,+0.0
5bffdb0d35ae48af,method_evaluation,in_vivo,med,"Manyapproachesforsurfacemodificationbymechanical/chemical treatment and the coating of surfaces with bioactive materials are employed, among the most common commercially available are plasma-sprayed b",+0.0,+0.0
1a84560cb8c27b1a,manufacturing_constraint,unknown,low,"Bytherecentadvancesinthree-dimensionalprinting(3DP)technologies,togetherwithadvancesin computer-aideddesign(CAD)andcomputer-aidedmachining(CAM)processes,anewwindowfor thefabricationofpersonalizedmedic",+0.0,+0.0
997e3093a4f6ae39,method_evaluation,unknown,med,[103] showed that the hydroxyl groups on the surface of 2 amorphous and TiO nanodots with an anatase crystal structure highly influence the adsorption 2 of bovine serum albumin (BSA); BSA adsorbs as a,+0.0,+0.0
a0604cdd78eedd2c,decision_point,unknown,low,"Fibronectin(FN),whichplaysasignificantroleinpromotingosteoblastadhesion,is 2 subsequentlyadsorbedonanataseTiO nanodots,onwhichitretainsamoreactiveconformationfor 2 furtherosteoblastadhesionandminerali",+0.0,+0.0
83cd4b70fd18e7ec,method_evaluation,in_vivo,med,"Various HA deposition techniques of metallic substrates have been employed on TiO surfaces, Various HA deposition techniques of metallic substrates have been employed on TiO2 sur2faces, for for instan",+0.0,+0.0
cea9fa2f9ef4e0c5,method_evaluation,unknown,med,"In a study by Smith et al., TiO2 nanotubes between 70 and 90 nm in diameter were shown to increase the adsorption of blood plasma proteins, the adhesion of platelets and their activation, and whole bl",+0.0,+0.0
7f746d93427bff2d,manufacturing_constraint,unknown,low,"Itisofsignificantimportancethatthecrystallizationprocessdoesnotalterthe 2 surfacemorphologyofTiO nanosurfaces,sinceitcandictatesomeconstraintsfortheapplicability 2 ofthismaterial.",+0.0,+0.0
a8f4b18ae1525957,method_evaluation,unknown,med,"The oxygen plasma crystallization technique offers an elegant solution for the crystallization of TiO nanotubes, since it does not alter surface morphology.",+0.0,+0.0
2122d2f059ddc127,method_evaluation,unknown,low,"By changing 2 plasmaconditions, itispossibletocrystallizeamorphousTiO nanotubesintoanatase, rutile, ora 2 mixtureofanataseandrutilecrystalstructuresinafewseconds.",+0.0,+0.0
39e25d00828f1161,decision_point,in_vivo,low,"Li,K.;Liu,S.;Hu,T.;Razanau,I.;Wu,X.;Ao,H.;Huang,L.;Xie,Y.;Zheng,X.Optimizednanointerface engineeringofmicro/nanostructuredtitaniumimplantstoenhancecell-nanotopographyinteractionsand osseointegration.",+0.0,+0.0
603af5f5c62e6933,method_evaluation,unknown,low,"Junkar,I.;Cvelbar,U.;Vesel,A.;Hauptman,N.;Mozeticˇ,M.Theroleofcrystallinityonpolymerinteraction withoxygenplasma.",+0.0,+0.0
1486e977f2bbaca9,manufacturing_constraint,unknown,med,PlasmaProcess.,+0.0,+0.0
992b16994ea48b3e,method_evaluation,unknown,low,"Coen,M.C.;Lehmann,R.;Groening,P.;Schlapbach,L.Modificationofthemicro-andnanotopographyof severalpolymersbyplasmatreatments.",+0.0,+0.0
303cfbdf6c65ffd8,method_evaluation,unknown,low,"Duday,D.;Vreuls,C.;Moreno,M.;Frache,G.;Boscher,N.D.;Zocchi,G.;Archambeau,C.;VanDeWeerdt,C.; Martial,J.;Choquet,P.Atmosphericpressureplasmamodifiedsurfacesforimmobilizationofantimicrobial nisinpeptides",+0.0,+0.0
5e8b6431bb8e3f27,method_evaluation,unknown,low,PlasmaPhys.,+0.0,+0.0
d51ac3d1f861298b,method_evaluation,unknown,med,Plasma sterilisation: Mechanisms overview and influence of dischargeparameters.,+3.0,+0.0
0eb5b02e753b2cda,manufacturing_constraint,unknown,low,"Jones,A.G.CrystallizationProcessSystems;Elsevier: Amsterdam,TheNetherlands,2002.",+0.0,+0.0
99769b034e19a5a9,method_evaluation,unknown,med,"Bencˇina,M.;Junkar,I.;Zaplotnik,R.;Valant,M.;Iglicˇ,A.;Mozeticˇ,M.Plasma-InducedCrystallizationof TiO Nanotubes.",+0.0,+0.0
780ca50083eea080,method_evaluation,unknown,med,"Mirelman,L.;Curran,J.;Clyne,T.Theproductionofanatase-richphotoactivecoatingsbyplasmaelectrolytic oxidation.",+0.0,+0.0
b158f136ef884d05,method_evaluation,unknown,low,"Durdu,S.;Deniz,Ö.F.;Kutbay,I.;Usta,M.CharacterizationandformationofhydroxyapatiteonTi Al V 6 4 coatedbyplasmaelectrolyticoxidation.",+0.0,+0.0
9deece0adb279514,method_evaluation,unknown,low,"Rokosz,K.;Hryniewicz,T.;Raaen,S.;Chapon,P.;Prima,F.Developmentofcopper-enrichedporouscoatings onternaryTi-Nb-ZralloybyPlasmaElectrolyticOxidation.",+0.0,+0.0
e573682112eb610a,method_evaluation,in_vivo,low,"Yavari,S.; Necula,B.; Fratila-Apachitei,L.; Duszczyk,J.; Apachitei,I.Biofunctionalsurfacesbyplasma electrolyticoxidationontitaniumbiomedicalalloys.",+0.0,+0.0
4ac43fb7ce29e19d,method_evaluation,unknown,low,"Santos-Coquillat,A.;Tenorio,R.G.;Mohedano,M.;Martinez-Campos,E.;Arrabal,R.;Matykina,E.Tailoringof antibacterialandosteogenicpropertiesofTi Al Vbyplasmaelectrolyticoxidation.",+0.0,+0.0
6e18064f738bb040,method_evaluation,unknown,low,"Echeverry-Rendón,M.;Galvis,O.;Aguirre,R.;Robledo,S.;Castaño,J.G.;Echeverría,F.Modificationof titaniumalloyssurfacepropertiesbyplasmaelectrolyticoxidation(PEO)andinfluenceonbiologicalresponse.",+0.0,+0.0
4fff876fbcfc77a3,method_evaluation,unknown,low,"Lu,X.;Mohedano,M.;Blawert,C.;Matykina,E.;Arrabal,R.;Kainer,K.U.;Zheludkevich,M.L.Plasmaelectrolytic oxidationcoatingswithparticleadditions—Areview.Surf.Coat.Technol.2016,307,1165–1182.[CrossRef] 60.",+0.0,+0.0
f0ffcbfe5bd0623f,method_evaluation,unknown,low,"Clyne,T.W.;Troughton,S.C.Areviewofrecentworkondischargecharacteristicsduringplasmaelectrolytic oxidationofvariousmetals.",+0.0,+0.0
1de692432e38dc74,method_evaluation,unknown,low,"Liu,X.;Li,G.;Xia,Y.InvestigationofthedischargemechanismofplasmaelectrolyticoxidationusingTi tracer.",+3.0,+0.0
b8f831c38a44f77b,method_evaluation,unknown,low,"Krza˛kała,A.;Kazek-Ke˛sik,A.;Simka,W.Applicationofplasmaelectrolyticoxidationtobioactivesurface formationontitaniumanditsalloys.",+0.0,+0.0
e844798ba8ee3b85,method_evaluation,unknown,low,"Xu,Y.;Zhang,Y.;He,T.;Ding,K.;Huang,X.;Li,H.;Shi,J.;Guo,Y.;Zhang,J.TheEffectsofThermaland AtmosphericPressureRadioFrequencyPlasmaAnnealingintheCrystallizationofTiO ThinFilms.",+0.0,+0.0
647ceea97e7c40c5,method_evaluation,unknown,low,"Trejo-Tzab,R.;Caballero-Espada,L.;Quintana,P.;Ávila-Ortega,A.;Medina-Esquivel,R.ControlledPhase ChangesofTitaniaUsingNitrogenPlasma.",+3.0,+0.0
5049403f6724402c,method_evaluation,in_vivo,low,"Ohsaki,H.;Shibayama,Y.;Yoshida,N.;Watanabe,T.;Kanemaru,S.Room-temperaturecrystallizationof amorphousfilmsbyRFplasmatreatment.",+0.0,+0.0
8ea4fcf56a1288cc,manufacturing_constraint,unknown,med,"An,J.;Usui,T.;Logar,M.;Park,J.;Thian,D.;Kim,S.;Kim,K.;Prinz,F.B.Plasmaprocessingforcrystallization and densification of atomic layer deposition BaTiO thin films.",+0.0,+0.0
7d6e24598e7db38a,method_evaluation,unknown,med,"Kramer,N.;Anthony,R.;Mamunuru,M.;Aydil,E.;Kortshagen,U.Plasma-inducedcrystallizationofsilicon nanoparticles.",+0.0,+0.0
bae685949a48578a,method_evaluation,unknown,low,"Lopez,T.;Mangolini,L.Onthenucleationandcrystallizationofnanoparticlesincontinuous-flownonthermal plasmareactors.",+0.0,+0.0
da80f1731a14d502,method_evaluation,unknown,low,"Yeung,K.W.;Wu,S.;Zhao,Y.;Liu,X.;Kao,R.;Luk,K.;Cheung,K.;Chu,P.K.Antimicrobialeffectsofoxygen plasmamodifiedmedicalgradeTi-6Al-4Valloy.",+0.0,+0.0
4a2b97ccf7da3e9e,method_evaluation,unknown,low,"Lu,T.;Qiao,Y.;Liu,X.Surfacemodificationofbiomaterialsusingplasmaimmersionionimplantationand deposition.",+0.0,+0.0
100d314872172f3e,method_evaluation,unknown,low,"Bencˇina,M.;Junkar,I.;Lampe,T.;Resnik,M.;Valant,M.;Kralj-iglic,V.;Mozeticˇ,M.Long-termHydrophilicity ofTiO NanotubesInducedbyOxygenPlasmaTreatment.",+0.0,+0.0
025c732c69a83849,manufacturing_constraint,unknown,low,"InProceedingsoftheWCMNM2018World 2 CongressonMicroandNanoManufacturing,Portorož,Slovenija,18–20September2018;pp.55–58.",+0.0,+0.0
29b6005cba59b85b,manufacturing_constraint,unknown,low,"Chen,W.;Oh,S.;Ong,A.;Oh,N.;Liu,Y.;Courtney,H.;Appleford,M.;Ong,J.Antibacterialandosteogenic propertiesofsilver-containinghydroxyapatitecoatingsproducedusingasolgelprocess.",+0.0,+0.0
32514b427453ca2d,method_evaluation,unknown,med,"Heimann,R.B.Plasma-sprayedhydroxylapatite-basedcoatings: Chemical,mechanical,microstructural,and biomedicalproperties.",+0.0,+0.0
0ae3a5238dfd4ff6,method_evaluation,unknown,low,"Junkar,I.;Kulkarni,M.;Drašler,B.;Rugelj,N.;Recek,N.;Drobne,D.;Kovacˇ,J.;Humpolicek,P.;Iglicˇ,A.; Mozeticˇ,M.EnhancedbiocompatibilityofTiO surfacesbyhighlyreactiveplasma.",+0.0,+0.0
318b564125718db6,manufacturing_constraint,in_vivo,low,"Zadpoor,A.A.Designforadditivebio-manufacturing: Frompatient-specificmedicaldevicestorationally designedmeta-biomaterials.",+0.0,+0.0
413fc4e651375934,method_evaluation,unknown,low,Surface properties of nanocrystallineTiO coatingsinrelationtotheinvitroplasmaproteinadsorption.,+0.0,+0.0
58f84a789f24bbe2,method_evaluation,unknown,low,"Cannillo,V.;Lusvarghi,L.;Sola,A.Productionandcharacterizationofplasma-sprayedTiO –hydroxyapatite 2 functionallygradedcoatings.",+0.0,+0.0
e7c8b8f05c80f8bd,decision_point,unknown,low,"Goto,T.;Sekino,T.SynthesisofTiO -modifiedhydroxyapatitewithvariousmorphologybyurea-assisted 2 hydrothermalmethod.",+0.0,+0.0
6fda38d212a98652,method_evaluation,unknown,low,"Kulkarni, M.; Flašker, A.; Lokar, M.; Mrak-Poljšak, K.; Mazare, A.; Artenjak, A.; Cˇucˇnik, S.; Kralj, S.; Velikonja,A.;Schmuki,P.Bindingofplasmaproteinstotitaniumdioxidenanotubeswithdifferentdiameter",+0.0,+0.0
bca6de6c988a22c3,manufacturing_constraint,unknown,low,"Menon,D.;Chennazhi,K.;Sreerekha,P.R.;Chandini,M.;Mohan,C.C.;Nair,S.MetallicTitanium-Based Cardiovascular Stent with Nano-Structured Surface and Method of Manufacturing Thereof.",+0.0,+0.0
1a053d834e75c0b4,decision_point,clinical,low,Oncological clinical trials of MGN1703 already confirmed our design.,+4.0,+0.0
f043eb8fcd6d7332,method_evaluation,in_vitro,med,locatedintheendoplasmicreticulumofplasmacytoiddendritic Being stimulators of the innate and adaptive immune cells (pDC) and B cells [6].,+0.0,+0.0
14cb84ff2afb0227,decision_point,unknown,low,"TLR-9 activation subsequently system, CpG ODN have shown promising therapeutic po- triggers a signaling cascade involving MyD88, IRAK, and tential as vaccine adjuvants [15–18], as mediators of pro- TR",+3.0,-1.0
